file,source_folder,entity_type,value
Plattenpalast_Berlin.md,Gebäude,Bauteil,Fenster / Rahmen aus Palast der Republik
Plattenpalast_Berlin.md,Gebäude,Verbindung,Stahllaschen und Bolzen; reversible Stahl-/Dübelverbindungen
Plattenpalast_Berlin.md,Gebäude,Pruefung,"Funktionsfähigkeit, Materialqualität, Umweltverträglichkeit, Energiebilanz, Wiederverwertbarkeit"
Plattenpalast_Berlin.md,Gebäude,Plattenbau-Typologie,WBS70/P2/PH12 usw. sind für Reuse von Großtafelbau wesentlich.
Plattenpalast_Berlin.md,Gebäude,Kulturhistorisches Reuse-Bauteil,Bauteile haben auch symbolische Herkunft.
Plattenvereinigung_Berlin.md,Gebäude,Fallstudie,Plattenvereinigung Berlin
Plattenvereinigung_Berlin.md,Gebäude,Gebaeude,vollständig de- und remontierbares Recycling-Gebäude
Plattenvereinigung_Berlin.md,Gebäude,Ort,Peter-Behrens-Halle TU Berlin; Tempelhofer Feld Berlin
Plattenvereinigung_Berlin.md,Gebäude,Material,wiederverwendete ost- und westdeutsche Plattenbauteile / Fertigbetonteile
Plattenvereinigung_Berlin.md,Gebäude,Bauteil,Fertigbetonteile aus Olympischem Dorf München und PH12-Punkthochhaus Frankfurt/Oder
Plattenvereinigung_Berlin.md,Gebäude,Bauteil,Treppenelemente
Plattenvereinigung_Berlin.md,Gebäude,Projekt,Forschungs- und Bildungsprojekt zur Recyclingkultur
Plattenvereinigung_Berlin.md,Gebäude,Foerderprogramm,DBU-Förderung; bpb-Förderung für Programm am Tempelhofer Feld
Plattenvereinigung_Berlin.md,Gebäude,Lehrstuhl,TU Berlin Fachgebiet Bauphysik und Baukonstruktionen
Plattenvereinigung_Berlin.md,Gebäude,Huerde,Reinigung ölhaltiger Außenfarbe auf Olympiaplatten
Plattenvereinigung_Berlin.md,Gebäude,Mobiles Recyclinggebäude,Der Fall ist weder Dauergebäude noch reine Baustelle; Mobilität ist zentral.
Plattenvereinigung_Berlin.md,Gebäude,Bildungs-/Lehrbaustelle,Der Prozess war ausdrücklich als Ausbildung und Öffentlichkeit organisiert.
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Fallstudie,PLP Architecture HQ / Circular Studio Fit-out
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Gebaeude,The White Chapel Building
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Ort,"10 Whitechapel High St, London E1 8QS"
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Projekt,neues PLP Studio
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Akteur,PLP Architecture
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Akteur,Method
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Akteur,Maconda
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Akteur,Contrax Furniture
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Akteur,Solus
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Akteur,Grants of Shoreditch
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Reuse_Strategie,circular fit-out / reuse-first
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Bauteil,Terrazzo-Arbeitsflächen / Oberflächen
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Bauteil,Materialbibliothek / Küchenoberflächen
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Bauteil,Möbel / Sofas / Tische
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Datenmodell,Material passports
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Kennwert,"92 % reused/donated, 7 % recycled"
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Kennwert,75.4 % embodied carbon reduction
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Kennwert,175.78 t CO₂ diverted from landfill
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Wirtschaft,£64/sq ft; 68 % günstiger / 32 % Standard-Fit-out
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Huerde,Abgrenzung Möbel vs. Bauteil
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Datenmodell,Präzisere Erfassung als allgemeines „Datenmodell“
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Fit-out-Komponente,Für feste Innenausbau-Elemente zwischen Möbel und Bauteil
PLP_London_HQ_Circular_Studio_Fitout.md,Gebäude,Spende/Weitergabe,"Reuse-Zahlen umfassen auch donation, nicht nur Einbau"
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Fallstudie,Re:Crete footbridge
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Bauteil,25 Betonblöcke aus Ortbeton-Kellerwänden
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Material,Stahlbeton / Ortbeton
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Tragwerkssystem,"10-m-spannender, nachgespannter segmentierter Bogen"
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Verbindung,Nachspannung / post-tensioning
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Pruefung,"Finite-Elemente-Modell, Lastversuch, nicht-destruktive Untersuchung"
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Kennwert,−71 % Global Warming Potential gegenüber Recyclingbeton-Alternative; −74 % gegenüber Stahl-Alternative; +9 % gegenüber Holz-Alternative
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Methode,"Betonsägen, Heben, Transport, Reassemblage"
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Akteur,"Julie Devènes, Jan Brütting, Célia Küpfer, Maléna Bastien-Masse, Corentin Fivet"
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Infrastruktur-Prototyp,"Der Fall ist keine Gebäude-Fallstudie, zeigt aber tragende Direct-Reuse-Technik."
ReCrete_footbridge_reused_concrete_blocks.md,Gebäude,Ortbeton-Bauteilernte,"Reuse stammt nicht aus Fertigteilen, sondern aus gesägten Ortbetonwänden."
Recyclinghaus_Hannover.md,Gebäude,Fallstudie,Recyclinghaus Hannover
Recyclinghaus_Hannover.md,Gebäude,Gebaeude,Einfamilienhaus / Wohnhaus
Recyclinghaus_Hannover.md,Gebäude,Projekt,Recyclinghaus Hanover/Hannover
Recyclinghaus_Hannover.md,Gebäude,Ort,Hannover-Kronsberg / ehemaliges Expo-Areal
Recyclinghaus_Hannover.md,Gebäude,Akteur,Nils Nolting / CITYFÖRSTER
Recyclinghaus_Hannover.md,Gebäude,Projekt,Gundlach GmbH & Co. KG Wohnungsunternehmen
Recyclinghaus_Hannover.md,Gebäude,Architekt,CITYFÖRSTER architecture + urbanism
Recyclinghaus_Hannover.md,Gebäude,Tragwerksplaner,DREWES + SPETH Beratende Ingenieure
Recyclinghaus_Hannover.md,Gebäude,Reuse_Strategie,Bauteilwiederverwendung + Recyclingmaterial + recyclinggerechte Konstruktion
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Aluminiumfenster
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Faserzement-/Eternitplatten
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Profilbauglas
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Wellblech
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Saunabänke / Holzleisten
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Abbruchziegel
Recyclinghaus_Hannover.md,Gebäude,Bauteil,historische Bauernhaustür
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Messebauplatten
Recyclinghaus_Hannover.md,Gebäude,Bauteil,Waschbecken / Sanitär
Recyclinghaus_Hannover.md,Gebäude,Material,Recyclingbeton
Recyclinghaus_Hannover.md,Gebäude,Material,Jutedämmung aus Kakaosäcken
Recyclinghaus_Hannover.md,Gebäude,Methode,Bauteilernte
Recyclinghaus_Hannover.md,Gebäude,Methode,recyclinggerechte Bauweise
Recyclinghaus_Hannover.md,Gebäude,Abbruchmethode,selektive Bauteilernte aus Region
Recyclinghaus_Hannover.md,Gebäude,Aufbereitungsmethode,"Fensterglas ersetzt, Rahmen ertüchtigt"
Recyclinghaus_Hannover.md,Gebäude,Pruefung,unbekannt
Recyclinghaus_Hannover.md,Gebäude,Kennwert,285 m² BGF
Recyclinghaus_Hannover.md,Gebäude,Kennwert,160 m² Wohnfläche
Recyclinghaus_Hannover.md,Gebäude,Kennwert,90 % Fassadenmaterial wiederverwendet
Recyclinghaus_Hannover.md,Gebäude,Kennwert,42 % Altmaterial im Recyclingbeton
Recyclinghaus_Hannover.md,Gebäude,Kennwert,ca. 100 t CO₂ gebunden
Recyclinghaus_Hannover.md,Gebäude,Norm_Recht,Bauordnung/Zulassung
Recyclinghaus_Hannover.md,Gebäude,Schadstoff,Faserzement/Eternit potenziell relevant
Recyclinghaus_Hannover.md,Gebäude,Software/Tool,unbekannt
Recyclinghaus_Hannover.md,Gebäude,Bauteilernte,Beschreibt aktive Gewinnung gebrauchter Bauteile aus der Region.
Recyclinghaus_Hannover.md,Gebäude,Reuse-vs-Recycling-Abgrenzung,"Das Projekt mischt Direct Reuse, Recyclingmaterial und DfD."
Recyclinghaus_Hannover.md,Gebäude,Fest eingebauter Innenausbau,Notwendig zur Abgrenzung gegenüber Möbel/Deko.
Recypark_Demets_Anderlecht.md,Gebäude,Fallstudie,Recypark Anderlecht / Recypark Demets
Recypark_Demets_Anderlecht.md,Gebäude,Ort,"Quai Fernand Demets 22, 1070 Anderlecht, Brüssel"
Recypark_Demets_Anderlecht.md,Gebäude,Projekt,Recyclingzentrum und öffentlicher Raum
Recypark_Demets_Anderlecht.md,Gebäude,Gebaeude,ehemalige Reithalle / riding arena / horse riding school
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,Bruxelles-Propreté / Net Brussel
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,51N4E
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,Witteveen+Bos
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,Rotor asbl
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,Bureau Greisch
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,Détang
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,SecuriSan
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,Les Marneurs / Janne Saario
Recypark_Demets_Anderlecht.md,Gebäude,Akteur,Art Valens
Recypark_Demets_Anderlecht.md,Gebäude,Bauteil,Brettschichtholzbögen / glulam arches
Recypark_Demets_Anderlecht.md,Gebäude,Bauteil,neue Brettschichtholzbögen
Recypark_Demets_Anderlecht.md,Gebäude,Material,Holz / Brettschichtholz
Recypark_Demets_Anderlecht.md,Gebäude,Reuse_Strategie,Ex-situ Wiederverwendung einer Hallenstruktur
Recypark_Demets_Anderlecht.md,Gebäude,Abbruchmethode,sorgfältige Demontage der Reithalle
Recypark_Demets_Anderlecht.md,Gebäude,Aufbereitungsmethode,"Prüfung, Verstärkung, Anpassung, Verdopplung einzelner Bögen"
Recypark_Demets_Anderlecht.md,Gebäude,Pruefung,Laborversuche / mechanische Prüfung
Recypark_Demets_Anderlecht.md,Gebäude,Logistik,Lagerung in Nivelles
Recypark_Demets_Anderlecht.md,Gebäude,Huerde,öffentliche Ausschreibung und Bauordnung nicht angepasst
Recypark_Demets_Anderlecht.md,Gebäude,Foerderprogramm,FEDER und Be.Exemplary
Recypark_Demets_Anderlecht.md,Gebäude,Kennwert,20 wiederverwendete Bögen
Recypark_Demets_Anderlecht.md,Gebäude,Kennwert,5.000 m² built surface
Recypark_Demets_Anderlecht.md,Gebäude,Kennwert,"8,11 Mio. € excl. VAT; 728.000 € für die Halle"
Recypark_Demets_Anderlecht.md,Gebäude,Norm_Recht,"öffentliche Ausschreibung, building code"
Recypark_Demets_Anderlecht.md,Gebäude,Auszeichnung,Belgian Timber Construction Awards 2024
Recypark_Demets_Anderlecht.md,Gebäude,Donorstruktur,"nicht nur Einzelbauteil, sondern zusammenhängende Halle"
Recypark_Demets_Anderlecht.md,Gebäude,Vorabkauf / öffentlicher Direktkauf,entscheidend für Reuse bei öffentlichem Auftrag
Recypark_Demets_Anderlecht.md,Gebäude,Worst-Case-Design,Entwurfs-/Nachweisstrategie für heterogene Gebrauchtteile
Recypark_Demets_Anderlecht.md,Gebäude,Reuse-Roadmap,"nötig, weil kein Standardverfahren existierte"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Fallstudie,Résilience / La Ferme des Possibles
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Gebaeude,"Neubau, bioklimatisches Betriebs-/Bürogebäude"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Ort,"29 Rue d’Amiens, 93240 Stains"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Projekt,Ferme des Possibles
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Akteur,Novaedia / Novædia
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Akteur,Frédéric Denise / Archipel Zéro
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Akteur,Bellastock
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Akteur,SOCOTEC
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Akteur,Depuis 1920
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Akteur,Terraterre
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Reuse_Strategie,Bauteilwiederverwendung + Materialwiederverwendung
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Bauteil,Holzfenster einfachverglast
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Bauteil,Holzfenster doppeltverglast
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Bauteil,BTC-Ziegel
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Bauteil,Radiatoren
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Bauteil,Sanitär
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Kennwert,"72,24 t Reuse-Material"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Kennwert,"12,67 % Reuse-Anteil"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Kennwert,"69,22 t CO₂e vermieden"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Huerde,Risiko / aléas / Kontrollbüro
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Material,"Holz, Stroh, Erde, BTC, Granit, Gussradiatoren"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Norm_Recht,RT 2012
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Software/Datenmodell,INIES
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Schadstoff,unbekannt
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Wirtschaft,"Baukosten 3,072 Mio. € / 3,1 Mio. € HT"
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Pufferraum-Fassade,Reuse-Fenster werden durch unbeheizte Pufferzone technisch möglich.
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Bio-/Geo-/Reuse-Hybrid,Fall kombiniert mehrere Kreislaufstrategien; Direct Reuse muss trennscharf bleiben.
Resilience_La_Ferme_des_Possibles_Stains.md,Gebäude,Kontrollierte Risikoprävention,Die Rolle des Kontrollbüros ist zentral für Aléas und Versicherbarkeit.
Resource_Rows_Copenhagen.md,Gebäude,Fallstudie,Resource Rows
Resource_Rows_Copenhagen.md,Gebäude,Ort,"Copenhagen / Ørestad, Dänemark"
Resource_Rows_Copenhagen.md,Gebäude,Gebaeude,Wohngebäude / Wohnquartier
Resource_Rows_Copenhagen.md,Gebäude,Projekt,Resource Rows
Resource_Rows_Copenhagen.md,Gebäude,Akteur,Lendager Group / Lendager Architects
Resource_Rows_Copenhagen.md,Gebäude,Architekt,Lendager Group / Lendager Architects
Resource_Rows_Copenhagen.md,Gebäude,Bauherr,unbekannt
Resource_Rows_Copenhagen.md,Gebäude,Reuse_Strategie,Ziegelwand-Module aus Rückbau
Resource_Rows_Copenhagen.md,Gebäude,Bauteil,Ziegelfassadenmodule / Mauerwerksausschnitte
Resource_Rows_Copenhagen.md,Gebäude,Material,Ziegel / Mauerwerk; Holz sekundär möglich
Resource_Rows_Copenhagen.md,Gebäude,Methode,Urban Mining / elementweises Ausschneiden
Resource_Rows_Copenhagen.md,Gebäude,Logistik,"Rückbau, Zuschnitt, Transport, Montage von Modulen"
Resource_Rows_Copenhagen.md,Gebäude,Verbindung,Fassadenmontage auf Neubau
Resource_Rows_Copenhagen.md,Gebäude,Kennwert,"CO₂-/Materialeinsparungen publiziert, aber hier nicht gesichert"
Resource_Rows_Copenhagen.md,Gebäude,Tragwerkssystem,Neubau-Tragwerk; Reuse-Fassade nicht als Haupttragwerk
Resource_Rows_Copenhagen.md,Gebäude,Mauerwerksmodul,"Kein einzelner Ziegel, sondern ausgeschnittenes Wandstück"
Resource_Rows_Copenhagen.md,Gebäude,Donor-Gebäudegruppe,Herkunft ist oft mehrere Abbruchgebäude
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Fallstudie,Roots in the Sky / Blackfriars Crown Court
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Gebaeude,"Former Blackfriars Crown Court, 1 Pocock Street / Loman Street, Southwark"
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Projekt,Fabrix Roots in the Sky
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Projekt,iQ Student Accommodation / Former Blackfriars Crown Court redevelopment
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Bauteil,wiederverwendeter Stahl
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Bauteil,Stahl aus vorhandenem Blackfriars-Bestand
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Bauteil,Bestandsfundamente / erste Geschosse
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Material,Stahl
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Methode,Demolition audit / pre-demolition audit
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Pruefung,Testing und recertification von Reuse-Stahl
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Huerde,Marktilliquidität / Timing / Zertifizierung
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Norm_Recht,Southwark Planning / neue Planung 25/AP/2203
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Wirtschaft,Projektkosten £180m
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Kennwert,30 t Stahl / 74 t CO₂e Einsparung
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Kennwert,139 t salvaged steel
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Projektabbruch / Strategiewechsel,"Die Fallstudie ist als Reuse-Projekt relevant, aber nach aktuellem Stand ersetzt."
Roots_in_the_Sky_Blackfriars_Crown_Court.md,Gebäude,Donor-Projekt,"Stahl stammt aus einem anderen Projekt, nicht aus dem Empfängergebäude."
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Fallstudie,Saxum Vineyard Equipment Barn
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Gebaeude,Agricultural storage / equipment barn
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Ort,"Paso Robles / Templeton Gap, Kalifornien, USA"
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Projekt,PV-überdachter Gerätebau
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Akteur,Saxum Vineyards
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Akteur,Clayton & Little / Clayton Korte
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Akteur,SSG Structural Engineers
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Akteur,Rarig Construction
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Bauteil,Drill-Stem-Pipe / Schedule-40-Rohre
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Material,"Stahlrohr, reclaimt"
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Tragwerkssystem,"Modern pole barn / post-frame, Rohrtragwerk"
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Verbindung,geschweißt
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Verbindung,"Stabkreuzverbände, vertikale Zug-Kreuzverbände"
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Bauteil,wetternde Stahl-Offcuts an Toren
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Bauteil,perforierte Wellstahlpaneele
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Bauteil,Glas-PV-Module
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Werkzeug,RISA-3D
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Leistungsanforderung,"Tragfähigkeit PV-Dach, Wind/Lateral System"
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Pruefung,konstruktive Analyse / RISA-3D
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Kennwert,ca. 87.000–88.700 kWh/a PV-Ertrag
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Huerde,variable Rohrdurchmesser / Entwurfsgrenzen
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Wirtschaft,unbekannt
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Donor-Industrie,"Herkunft nicht aus Gebäude, sondern aus regionaler Ölindustrie"
Saxum_Vineyard_Equipment_Barn_Paso_Robles.md,Gebäude,Energie-Nebenfunktion,"PV-Dach ist primäre Nutzungslogik, aber kein Reuse-Bauteil"
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Fallstudie,SUPERLOCAL Expogebouw
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Ort,"Bleijerheide, Kerkrade, Niederlande"
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Projekt,SUPERLOCAL – Super Circular Estate
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Gebaeude,Expogebouw / Superlocal Pavilion
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Gebaeude,Hochhausflat Ursulastraat
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Bauteil,drei Wohnungsteile / Betonunits
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Bauteil,"Aluminiumrohre, Heizkörper, Plattenmaterial, Fensterrahmen, Haustüren, Geländer, Brüstungen, Küche"
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Material,"Beton, Aluminium, Holz/Fensterrahmen, Metall, Plattenmaterial"
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Akteur,Maurer United
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Akteur,HEEMwonen
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Akteur,"Gemeinde Kerkrade, IBA Parkstad"
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Akteur,Volantis
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Akteur,Dusseldorp
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Akteur,Bouwbedrijven Jongen
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Abbruchmethode,selektive Demontage / Heraussägen / Herausheben
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Aufbereitungsmethode,möglichst ohne Bearbeitung; Repair/Remanufacturing als Lehre
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Pruefung,unabhängiges Bauadviesbureau prüfte technische/finanzielle/prozessuale Machbarkeit
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Schadstoff,Asbest in Fensterrahmen
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Logistik,"52-m-Kran, Trailer, lokale Umsetzung"
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Kennwert,95 % wiederverwendete Materialien; Maurer United nennt 100 % Material aus Abriss
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Foerderprogramm,Urban Innovative Actions / IBA Parkstad
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Werkzeug,Track-and-trace / Materialdatenbank / QR-Code / STABU-Code
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Donor-/Empfängerquartier,Materialströme bleiben im Quartier und sind nicht nur objektbezogen
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Bauteil-Ernte,„Harvesting“ ist hier operativ zentral
Superlocal_Expogebouw_Bleijerheide.md,Gebäude,Quellenkonflikt Kennwert,Reuse-Anteile werden unterschiedlich angegeben
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Fallstudie,Svanen / The Swan / Børnehuset Svanen
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Ort,"Gladsaxe, Dänemark"
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Projekt,Circular daycare / kindergarten
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Gebaeude,ehemalige Gladsaxe School
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Akteur,Gladsaxe Municipality / Gladsaxe Kommune
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Akteur,Lendager
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Akteur,Sweco / Sweco Architects
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Akteur,NIRAS
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Akteur,"Tscherning, Ason A/S, Aksel V. Jensen"
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Bauteil,Holz-Dachbinder / timber roof trusses / rafters
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Bauteil,Ziegel / bricks
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Bauteil,Dachziegel / roof tiles / vingetegl
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Bauteil,Stahlfassadenelemente / façade panels
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Bauteil,Beton
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Bauteil,Lampen / Fahrradständer / Uhr / Observatoriumskuppel
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Reuse_Strategie,Circular building site / on-site depot
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Methode,Material mapping vor Abbruch
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Logistik,on-site storage / temporäres Materialdepot
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Kennwert,1.436 m²
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Kennwert,1.270 m²
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Kennwert,6.278 t Materialeinsparung / 178 t CO₂
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Foerderprogramm,unbekannt
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Norm_Recht,Nordic Swan Ecolabel / Svanemærket
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Huerde,nachhaltiger Rückbau als neuer Ausschreibungsprozess
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Schadstoff,chemische Anforderungen des Nordic Swan Ecolabel
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Circular building site,Prozess ist nicht linearer Abriss + Neubau
Svanen_Kindergarten_Gladsaxe.md,Gebäude,Same-site urban mining,Donor und Empfänger sind dasselbe Grundstück
