key,cc,tid,eid,name,official_url,result,asset_path,dark_asset_path,source_url,source_kind,source_sha256,asset_sha256,dark_asset_sha256,crop_mode,identity_review_status,review_status,reviewer,confirmed_at,logo_opacity_percent,provisional_review,reason,rights_status,print_clearance,legacy_manifest_match
NL:U02,NL,U01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:583,ABN AMRO,https://www.abnamro.com/,logo,bilder/NL/U02.png,,https://images.ctfassets.net/1u811bvgvthc/1WdfhFEy0bKMxR8dlZqGNr/b75d47b937b7b48d814d371477904782/Logo-abn.svg,header_logo,db5c28cce33f36ef1f68aa7a528697303223a8f6e5b803d1deb574ba963c5d7b,db5c28cce33f36ef1f68aa7a528697303223a8f6e5b803d1deb574ba963c5d7b,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:F03,NL,F01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:585,Circular Built Environment Hub / TU Delft,https://www.tudelft.nl/,logo,bilder/NL/F03.png,bilder/NL/F03-dark.png,https://www.tudelft.nl/_assets/2f383d4a929ad3d42eff11e81cdd4068/img/apple-touch-icon-180x180.png,apple_touch,c78daebb28bc67e0503f9754e24de3d82991499040160a297c49ff83930fd320,c78daebb28bc67e0503f9754e24de3d82991499040160a297c49ff83930fd320,eff77404c6598898512570b6d852649a2abe7f94318b3ec8dd63d6e0246757f5,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U48,NL,U26,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5901,Superuse Studios / 2012Architecten,https://www.superuse-studios.com/,logo,bilder/NL/U48.png,,https://www.superuse-studios.com//media/2021/02/cropped-S_blauw-vierkant.png,apple_touch,fdb85d897a5e2bf678aa459e2a1dec92fb3f179d42947976e7f201faa1b852bf,fdb85d897a5e2bf678aa459e2a1dec92fb3f179d42947976e7f201faa1b852bf,,circle_cover,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:O01,NL,O01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5929,Bewohnerinitiative Boschgaard,https://boschgaard.nl/,logo,bilder/NL/O01.png,,https://boschgaard.nl/wp-content/themes/boschgaard/img/logo_var/bg_logo_var1.svg,header_logo,8fbf1dca9a2be2a4896dc2abcf4ca364cc8688ca1edfb469c1ea3750dbfb5799,8fbf1dca9a2be2a4896dc2abcf4ca364cc8688ca1edfb469c1ea3750dbfb5799,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:O08,NL,O04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5930,Zayaz,https://www.zayaz.nl/,logo,bilder/NL/O08.png,,https://www.zayaz.nl/assets/logo.svg,header_logo,1b25b8915143bc8d802e8bea096ec0aca43c4bd5fcda86a1b6e1ca240b319aec,1b25b8915143bc8d802e8bea096ec0aca43c4bd5fcda86a1b6e1ca240b319aec,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U37,NL,U19,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:602,New Horizon UM,https://www.newhorizon.nl/,logo,bilder/NL/U37.png,bilder/NL/U37-dark.png,https://www.newhorizon.nl/wp-content/uploads/sites/19/2026/04/002517_NH_Logo.svg,header_logo,460a20bc54e5814f37c913c7d50683019160150bfead4465298bb5c91c818f3c,460a20bc54e5814f37c913c7d50683019160150bfead4465298bb5c91c818f3c,a309713d1b0fe173171cb317e840016037fdd63bf88b3e24d66f19bb5c4cfb18,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U34,NL,U16,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:603,lcp-circulair,https://lcp-circulair.nl/,logo,bilder/NL/U34.png,bilder/NL/U34-dark.png,https://lcp-circulair.nl/apple-icon.png?apple-icon.cf95c7b5.png,apple_touch,710ebcbf79622e4aacbea805ae1c197564fead1e049d343635cff6ef8234e7dd,710ebcbf79622e4aacbea805ae1c197564fead1e049d343635cff6ef8234e7dd,e1ebd53813930bf9f3e3bf6ae13cdae06ab490e22abb8bc974dd6e32b2fd0f02,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U38,NL,U20,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6390,Overtreders W,https://www.overtreders-w.nl/,logo,bilder/NL/U38.png,,https://static.wixstatic.com/media/d312e0_0ba87a49968b437c961f72de0a561fb5~mv2.png,header_logo,b9bb8dc97c7aa19125234b6d73ce4f0dd2edbe1ba9d25bd6c4d68c15a00bbc02,b9bb8dc97c7aa19125234b6d73ce4f0dd2edbe1ba9d25bd6c4d68c15a00bbc02,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U13,NL,U08,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6392,bureau SLA,https://bureausla.nl/,logo,bilder/NL/U13.png,bilder/NL/U13-dark.png,https://bureausla.nl/wp-content/themes/sla/assets/favicons/apple-touch-icon.png,apple_touch,b91e4b8411f538b2256eee1c5b98eb4f16ce656ed4b0f12d62b22efe9edd583a,b91e4b8411f538b2256eee1c5b98eb4f16ce656ed4b0f12d62b22efe9edd583a,d621e760700f271e80182cd9887d8da13426c59cd8ea1ea79bc60dfa47dbbb8e,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U36,NL,U18,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6577,New Horizon,https://newhorizon.nl/,logo,bilder/NL/U36.png,bilder/NL/U36-dark.png,https://www.newhorizon.nl/wp-content/uploads/sites/19/2026/04/002517_NH_Logo.svg,header_logo,460a20bc54e5814f37c913c7d50683019160150bfead4465298bb5c91c818f3c,460a20bc54e5814f37c913c7d50683019160150bfead4465298bb5c91c818f3c,a309713d1b0fe173171cb317e840016037fdd63bf88b3e24d66f19bb5c4cfb18,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U43,NL,U23,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6715,RAU,https://www.rau.eu/,logo,bilder/NL/U43.png,bilder/NL/U43-dark.png,https://www.rau.eu/wp-content/uploads/2015/03/logo_RAU_2024.svg,header_logo,59aa95a3291741d5dfc510c5f1eb07b868319896fb9b5d763f71e97ef6b15cb9,59aa95a3291741d5dfc510c5f1eb07b868319896fb9b5d763f71e97ef6b15cb9,718075d125c95a7f07af5208805c4798645bf77db2749368d550ce32d50da429,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U49,NL,U27,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:718,TRAJECT,https://traject.com/,logo,bilder/NL/U49.png,,https://traject.com/wp-content/uploads/2020/02/cropped-favicon.png,apple_touch,9df93cada50f8694603f2a356beec4c729dd37b3c1f91d72214e97e9103eb418,9df93cada50f8694603f2a356beec4c729dd37b3c1f91d72214e97e9103eb418,,circle_cover,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U57,NL,U30,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:722,Victory Group,https://victorygroup.com/,logo,bilder/NL/U57.png,bilder/NL/U57-dark.png,https://victorygroup.com/wp-content/uploads/2026/08/logo-vg.png,structured_logo,b968ec89da4130b6216ef0e79263eee1b6ab4156bcde8737499cbed05825b005,b968ec89da4130b6216ef0e79263eee1b6ab4156bcde8737499cbed05825b005,509129f795eeca668456ba89a936b62be8a88547fbd84d8a386a1b9dca4fff2f,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:S03,NL,S03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:723,Ter Velde & Den Besten,https://terveldedenbesten.nl/,logo,bilder/NL/S03.png,,https://terveldedenbesten.nl/app/uploads/2025/01/logo.svg,header_logo,c2520b0842d8f8206bfd4557140efd7e053fa5ce230fcb4871e34a0eb3a13126,c2520b0842d8f8206bfd4557140efd7e053fa5ce230fcb4871e34a0eb3a13126,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:I01,NL,I01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:740,City of Utrecht,https://www.utrecht.nl/,logo,bilder/NL/I01.png,,https://www.utrecht.nl/alternet_sitepackage/Images/svg/wapen-utrecht-rood.svg,header_logo,892517213dca27b067d6af0bd27c7796d1bf236167329c75ea4b9b8855995644,892517213dca27b067d6af0bd27c7796d1bf236167329c75ea4b9b8855995644,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:X01,NL,X01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:778,Repurpose,https://repurpose.nl/,logo,bilder/NL/X01.png,,https://repurpose.nl/wp-content/themes/repurpose/images/logo-groen-blauw.png,header_logo,70cdbaa6314bb345e4e85e8c361d4131a0b94d1fd77cc30de54d7fa19dbd3572,70cdbaa6314bb345e4e85e8c361d4131a0b94d1fd77cc30de54d7fa19dbd3572,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:U07,NL,U04,NEW:H:avecodebondt,Aveco de Bondt,https://www.avecodebondt.nl/,logo,bilder/NL/U07.png,,https://www.avecodebondt.nl/dist/assets/logo.svg,header_logo,14c60b1abdd60fe9182ccbd7b1ec77cb656ec47b0c938865a741eda934222a24,14c60b1abdd60fe9182ccbd7b1ec77cb656ec47b0c938865a741eda934222a24,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M01,NL,U05,NEW:H:baarsandbloemhoff,Baars & Bloemhoff,https://www.baars-bloemhoff.nl/,logo,bilder/NL/M01.png,bilder/NL/M01-dark.png,https://www.baars-bloemhoff.nl/INTERSHOP/static/WFS/stihoGroep-Site/BaarsEnBloemhoff/stihoGroep-BaarsEnBloemhoff/nl_NL/headerLogo_BB.svg,header_logo,c4bdfc7d0827cb242b5ae27b830ea3172119e6bf17a23c79c603ea3e14bfcab9,c4bdfc7d0827cb242b5ae27b830ea3172119e6bf17a23c79c603ea3e14bfcab9,0fadc044b672a8c68c1eb9dd6ad6d02f9427e2f03d626f1e1f649bef47e9e967,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M02,NL,M01,NEW:H:bork,Bork (Stuifzand),https://www.borkgroep.nl/,logo,bilder/NL/M02.png,,https://www.borkgroep.nl/wp-content/uploads/2024/07/cropped-favicon.png,apple_touch,0f9a1122a457655a7cd4a0bba1535921c8ecd9096acf2d9fa8c32f9b8ef9c6d2,0f9a1122a457655a7cd4a0bba1535921c8ecd9096acf2d9fa8c32f9b8ef9c6d2,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M04,NL,M03,NEW:H:duspot,DuSpot,https://www.duspot.nl/,logo,bilder/NL/M04.png,bilder/NL/M04-dark.png,https://www.duspot.nl/wp-content/uploads/2024/05/duspot_web-logo_dark-e1715934852994.png,header_logo,6d279c7098dcb7a77536ae0605fa48f12fa6ce53887e600ebe2fa8ebecf4fbc7,6d279c7098dcb7a77536ae0605fa48f12fa6ce53887e600ebe2fa8ebecf4fbc7,99847968bf01ec58d09e0d5577d4d021f92bb12b6c4c265004b8e71e9fddfd9a,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M05,NL,M04,NEW:H:excessmaterialsexchange,Excess Materials Exchange (EME),https://www.excess.company/,logo,bilder/NL/M05.png,bilder/NL/M05-dark.png,https://framerusercontent.com/images/OxgYpS5JceE4XXECLQ5WViEdJA.png,apple_touch,d5ca3d7990a3afd956e43156c6d4424a07f7de936a6f9d329cb05bbbecf2d291,d5ca3d7990a3afd956e43156c6d4424a07f7de936a6f9d329cb05bbbecf2d291,cb224477af724f8acc8fae79ccf21114620581bef52549ba3fde01a60a5e79e7,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M06,NL,M05,NEW:H:gpgrootrecycling,GP Groot recycling (Heiloo),https://www.gpgrootrecycling.nl/,logo,bilder/NL/M06.png,,https://www.gpgrootrecycling.nl/wp-content/uploads/sites/2/2019/04/logo.svg,header_logo,c4961ac388a4b421f297e7b975a1750dbcd6843b5ab9a8b827ac543f1d2d8446,c4961ac388a4b421f297e7b975a1750dbcd6843b5ab9a8b827ac543f1d2d8446,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M07,NL,M06,NEW:H:gubbels,Gubbels (Helvoirt),https://gubbels.nl/,logo,bilder/NL/M07.png,,https://gubbels.nl/Resources/img/logo.svg,header_logo,ae5a0aedcb6a36d25bcee1f0ac9b22d1f9fe529ad17c56a97415c78c5661ceb4,ae5a0aedcb6a36d25bcee1f0ac9b22d1f9fe529ad17c56a97415c78c5661ceb4,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M08,NL,M07,NEW:H:gwwcirculair,GWW Circulair (Broek op Langedijk),https://www.gwwcirculair.nl/,logo,bilder/NL/M08.png,,https://primary.jwwb.nl/public/h/j/b/temp-sdrbluhxnjmeupxfcfux/touch-icon-ipad-retina.png?bust=1581884101,apple_touch,5e90d85a661581db8d02004e67d0777d65b0ac497f3ab1e2594187ac8e061fb7,5e90d85a661581db8d02004e67d0777d65b0ac497f3ab1e2594187ac8e061fb7,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M10,NL,M09,NEW:H:hoogeboom,Hoogeboom,https://www.hoogeboom.nl/,logo,bilder/NL/M10.png,bilder/NL/M10-dark.png,https://www.hoogeboom.nl/assets/themes/hoogeboom-v2/images/logo.svg,header_logo,0e7f93eb956daa5e72bf9543fcd9a0873bf5f10fb73e59b25d09baa7b78cd906,0e7f93eb956daa5e72bf9543fcd9a0873bf5f10fb73e59b25d09baa7b78cd906,881c06c1d8a4d38566227cb1495495034a57a077d0ee27a36b3786e53e6769fd,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M14,NL,M13,NEW:H:sagrousedproductshop,Sagro used product shop ('s-Heerenhoek),https://bouwmarkt.sagro.nl/,logo,bilder/NL/M14.png,,https://bouwmarkt.sagro.nl/wp-content/uploads/sites/8/2023/06/Logo-BOUWMARKT.png,structured_logo,b53c4ecf0caa842f71d5226cfa23e9ded81133a7bbbe2ec98c7222b041eed458,b53c4ecf0caa842f71d5226cfa23e9ded81133a7bbbe2ec98c7222b041eed458,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:M15,NL,M14,NEW:H:snellen,Snellen (Rijsbergen),https://snellen.nl/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
NL:M17,NL,M16,NEW:H:stadsmijn,Stadsmijn (Achterhoek),https://www.stadsmijnachterhoek.nl/,logo,bilder/NL/M17.png,bilder/NL/M17-dark.png,https://stadsmijnachterhoek.nl/wp-content/uploads/2021/02/logo.png,header_logo,1304639eadee440ebe02fd2655b366186ce920bf41760e1cf347b4cb06c7aeae,1304639eadee440ebe02fd2655b366186ce920bf41760e1cf347b4cb06c7aeae,c364658f716c901ecf8e152c8ac46bdcaa3c0db7aae7200aef0e7743417670f3,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
NL:N02,NL,N01,NEW:H:staedion,Staedion,https://www.staedion.nl/,logo,bilder/NL/N02.png,,https://www.staedion.nl/themes/staedion/images/dist/logo.svg,header_logo,b9e322c3ad1c7e620486b46d611b6a048eabe93fb922e8d3da60439146c45821,b9e322c3ad1c7e620486b46d611b6a048eabe93fb922e8d3da60439146c45821,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
BE:F07,NL,F02,NEW:H:universityoftwente,Construction Management and Engineering / University of Twente,https://research.utwente.nl/,logo,bilder/BE/F07.png,bilder/BE/F07-dark.png,https://www.utwente.nl/.wh/ea/uc/id4b3417f01023595d702badf8d02ce688108daec591b0701c19001c80080/yuofesz4qdemulmhqpoyiq.png,media_logo,0752007dd3642b0139fcefa9a44c40661059344aae46e2f401a9f64223fd02df,0752007dd3642b0139fcefa9a44c40661059344aae46e2f401a9f64223fd02df,57f4aa55f3638e8fe3d673fd9884af21dd232c0ca9f4f58806a310e5b2ac3819,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
