audit_status,key,cc,tid,name,official_url,source_url,source_kind,asset_path,dark_asset_path,asset_sha256,rights_status,recent_last_three_sessions,reason_codes,manual_reasons,technical_errors
manual_check,NO:M02,NO,M02,Iris Ombrukssentral / Saltnes ombruk,https://iris-ombruksentral.no/,https://images.squarespace-cdn.com/content/v1/6895b5fffff96b6cc5ca756d/aa999ae2-6a20-4ff5-a8de-fa855e02e4ab/Iris+Ombruk+Sentral+logo+hvit.png?format=1500w,header_logo,bilder/NO/M02.png,bilder/NO/M02-dark.png,fe7ec394aded87e4f08b48ce78e8b6e326f0b818223fee6b62ce0421c7f1b9e1,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,NO:M06,NO,M06,Sirkulær Ressurssentral,https://www.ressurssentral.no/,https://lh3.googleusercontent.com/sitesv/AG8ngQVY0c8rBM5z4G--D538HBfVp43ANeiQ2HVUq5Eb5GPzC3Po3Qz_yQ0NxyzQ8toyR3fnZVfJdNQc6HVRifaplc124-MaCUp-KMQ1t6CNdqbs6cpvjC7M6ogjJ81iEpyD_FwV89UmBiL0P1xlvboVwkndGmd5nglXSYeWKtU9IGg3WkQU1koHYRHg0cU5UNpjLtFR_AQhfE6smghLv6zBaswScQ,declared_icon,bilder/NO/M06.png,,181fc05bc42f017e2836537a57a57505d011ecd7466c58800a0ea03283bb6e9a,permission_required,False,source_recheck | low_signal_source_kind,Deklariertes Google-CDN-Asset antwortete beim Schlusscheck mit HTTP 403; Quelle bitte per Browser bestätigen. | Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein.,
manual_check,NO:N03,NO,N02,FutureBuilt,https://www.futurebuilt.com/,inline+https://www.futurebuilt.no/#sha256=e3c00c7df7cb160f392ae2edc108c7b79987e9bca6fd07d3776fa45e1f426b74,header_logo,bilder/NO/N03.png,bilder/NO/N03-dark.png,923758c66a8ef181446d8308075e909df0225aa999cf2ca08991b876b94deb34,permission_required,False,inline_extraction | cross_origin_source,Logo wurde aus eingebettetem Seiten-SVG extrahiert; Ausschnitt manuell prüfen. | Quelldatei liegt auf anderer Domain (futurebuilt.no) als die offizielle Seite (futurebuilt.com).,
manual_check,NO:N04,NO,N04,ProffRebell / Remiks,https://remiks.no/,https://remiks.no/wp-content/uploads/2024/12/cropped-favicon-1-300x300.png,apple_touch,bilder/NO/N04.png,bilder/NO/N04-dark.png,d6aba85982e734f52c8ce5c6c7586b9b9759519d1339f4d8d314d264b2b32112,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,NO:S01,NO,S01,Donorbygg,https://donorbygg.no/,https://donorbygg.no/favicon.svg,declared_icon,bilder/NO/S01.png,,6cf9d7ccc89298e2ad4a285958e67a1c2fb3c9287cc461256f8b2398daabe7a5,permission_required,False,low_signal_source_kind,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein.,
manual_check,NO:S03,NO,S03,Rehub,https://www.rehub.no/,https://assets.softr-files.com/applications/9d762e8b-e6e8-4eb7-83ac-ec10f7d844fd/assets/5989b2c4-5327-4c14-869a-88ce9a84136c.png?rnd=1747655345479,declared_icon,bilder/NO/S03.png,,365b86278bf3579dc30eb805c9760b2f96f9b6972a90da4064fab7727964f2af,permission_required,False,low_signal_source_kind | cross_origin_source,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein. | Quelldatei liegt auf anderer Domain (assets.softr-files.com) als die offizielle Seite (rehub.no).,
manual_check,NO:U02,NO,U02,Bevar / Urban Reuse (NG Group),https://www.urbanreuse.ngnordic.com/,https://media.crystallize.com/urban-reuse/25/6/26/1/favicon-ngnordic.ico,declared_icon,bilder/NO/U02.png,,cf4a57ac8e0a5a240b359211b5d8c453be03b5b37b61d729da933532e805551f,permission_required,False,carrier_or_successor | low_signal_source_kind | cross_origin_source | multi_entity_label,"Träger-/Gruppenmarke: Bevar/Urban Reuse wird mit NG Nordic dargestellt. | Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein. | Quelldatei liegt auf anderer Domain (media.crystallize.com) als die offizielle Seite (urbanreuse.ngnordic.com). | Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,NO:U07,NO,U06,JCS AS,https://www.jcs-as.no/,https://cdn.yourvismawebsite.com/img/08/03297b9d-b182-4134-a88b-813843da745d/32/32/true,declared_icon,bilder/NO/U07.png,,f779d5892a9f1f634a679e660271f8af8e161f223815a44a10221de52eb14df9,permission_required,False,low_signal_source_kind | cross_origin_source,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein. | Quelldatei liegt auf anderer Domain (cdn.yourvismawebsite.com) als die offizielle Seite (jcs-as.no).,
manual_check,NO:U08,NO,U07,MAD arkitekter / Mad as,https://mad.no/,https://mad.no/wp-content/uploads/2025/04/Mad_logo.svg,header_logo,bilder/NO/U08.png,bilder/NO/U08-dark.png,9fd4406c2371c566a07bc614982a5295d96645efff6aa4f52dc4fa92194c5ca9,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,BE:N02,SE,N01,CCRI Pilot Uppsala,https://www.uppsala.se/,https://www.uppsala.se/Content/Images/Svg/uppsala_logo.svg,header_logo,bilder/BE/N02.png,,83ef8c4cde0a1ac245aab0efef7b77cf5d8118fc8bf9df4eec2f5cc3d19342bc,permission_required,False,carrier_or_successor | key_country_mismatch,CCRI-Pilot Uppsala wird mit der kommunalen Trägermarke dargestellt. | Schlüsselpräfix BE weicht vom Länderfeld SE ab; Overlay-/Transportzuordnung prüfen.,
manual_check,BE:S03,SE,S03,Sundahus,https://sundahus.se/,https://sundahus.se/media/s4afl2un/sundahus-horisontell-2.png,structured_logo,current_only_final/SE/S03.png,current_only_final/SE/S03-dark.png,0ffc9ec1d788d7ecbabdbbb21a660632d6f2c122ed28a7f17b50a41c32b1b9e6,permission_required,True,carrier_or_successor | key_country_mismatch,SundaHus wird in aktueller iBinder-Gruppenfassung dargestellt. | Schlüsselpräfix BE weicht vom Länderfeld SE ab; Overlay-/Transportzuordnung prüfen.,
manual_check,SE:F01,SE,F01,"ReCreate Sweden / KTH Architecture, Technique and Theory",https://www.kth.se/,https://www.kth.se/polopoly_fs/1.1273722.1692876353!/image/apple-touch-icon-KTH-logo-180x180.png,apple_touch,bilder/SE/F01.png,,2bfa9124948ab8d5b652a21ee685834b18f968c1ca2681938aa41122991e95d0,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,SE:F02,SE,F02,RISE (Research Institutes of Sweden),https://www.ri.se/,https://upload.wikimedia.org/wikipedia/commons/b/b2/Rise-logo-black.svg,wikimedia,bilder/SE/F02.png,bilder/SE/F02-dark.png,e8425e4a4102d13af4e6ed39986c003c7b0b3498c76024bb5bfb7885e5fc9a96,licensed_with_conditions,False,low_signal_source_kind | cross_origin_source | multi_entity_label,"Wikimedia-Datei muss trotz zulässiger Nutzung gegen die aktuelle Eigenmarke geprüft werden. | Quelldatei liegt auf anderer Domain (upload.wikimedia.org) als die offizielle Seite (ri.se). | Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,SE:I02,SE,I01,Serviceförvaltningen und Miljöförvaltningen / Stockholms stad,https://start.stockholm/,https://start.stockholm/ui/assets/img/logotype--white.svg,header_logo,bilder/SE/I02.png,bilder/SE/I02-dark.png,247c353840b24c409fc52105089448e03f51a2ddec2226f7927a69a16caeffae,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,SE:I04,SE,I02,Umeå kommun,https://www.umea.se/,https://www.umea.se/images/18.533ba3d3171b940e9003ed/1589739867199/logo.svg/,header_logo,bilder/SE/I04.png,,5a48d8492388ad8b60132cc7ab8557b3362f29c21e23db93bd8cc397330f187b,permission_required,False,shared_asset_hash,Exakt dieselbe Logodatei wird auch verwendet für: SE:M04.,
manual_check,SE:M01,SE,M01,Brattöns Återbruk,https://www.brattonsaterbruk.se/,https://www.brattonsaterbruk.se/favicon.ico,favicon,bilder/SE/M01.png,bilder/SE/M01-dark.png,dae0039a8485478d9649c4538690a535e70b0a33f6d92b9940b3cdcdddf0c10f,permission_required,False,low_signal_source_kind,Favicon ist häufig nur eine verkürzte oder generische Bildmarke.,
manual_check,SE:M04,SE,M04,Byggåterbruket (Umeå),https://www.umea.se/,https://www.umea.se/images/18.533ba3d3171b940e9003ed/1589739867199/logo.svg/,header_logo,bilder/SE/M04.png,,5a48d8492388ad8b60132cc7ab8557b3362f29c21e23db93bd8cc397330f187b,permission_required,False,carrier_or_successor | multi_entity_label | shared_asset_hash,"Trägermarke: Byggåterbruket wird mit Umeå kommun dargestellt. | Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz. | Exakt dieselbe Logodatei wird auch verwendet für: SE:I04.",
manual_check,SE:M07,SE,M07,Reboost,https://www.ragnsells.se/,https://www.ragnsells.se/globalassets/ragnsells.se/settings/ragn-sells-logo-web.svg,structured_logo,bilder/SE/M07.png,bilder/SE/M07-dark.png,60144958335cbc9f4fdfcafd982dfd518b0dac4311fa6c157ff3a66e0e027156,permission_required,False,carrier_or_successor,Trägermarke: Reboost wird mit Ragn-Sells dargestellt.,
manual_check,SE:M08,SE,M08,Varvsstaden / Materialbanken (Malmö),https://www.varvsstaden.se/,https://www.varvsstaden.se/themes/varvsstaden/img/favicons/apple-touch-icon.png,apple_touch,bilder/SE/M08.png,bilder/SE/M08-dark.png,fb259466019acdf5582f52c5e7263f86dbc2bc87e0fec701fccf7baa7a7087e3,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,SE:N01,SE,N02,Handslag för cirkulärt byggande,https://www.businessregiongoteborg.se/,https://www.businessregiongoteborg.se/themes/brg/logo.svg,structured_logo,bilder/SE/N01.png,,791df2a1af1c4dbf4eb56be75038ca319a08f3043e2bc5122cc2ba0f3caa1de9,permission_required,False,carrier_or_successor,Trägermarke: Handslag wird mit Business Region Göteborg dargestellt.,
manual_check,SE:S01,SE,S01,CCBuild (IVL),https://ccbuild.se/,https://ccbuild.se/apple-touch-icon.png,apple_touch,bilder/SE/S01.png,,fc0e5e3a717befc8998c9770df9e5d4ba6fc15cda7a442cc22e38c6df99ef3a3,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,SE:S02,SE,S02,Palats,https://www.palats.io/,https://www.palats.io/hubfs/Palats%20logo%20Symbols%202020_Palats%20Symbol%20Color%20Blue%20Accent%20(1).png,declared_icon,bilder/SE/S02.png,,dca148f58bf645b6add589864d5b334f20d95b4dcde5889e3e134915d85c1d0c,permission_required,False,low_signal_source_kind,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein.,
manual_check,SE:U09,SE,U07,Contiga,https://www.precastcontiga.heidelbergmaterials.se/,https://www.precastcontiga.heidelbergmaterials.se/sites/default/files/logo/HeidelbergMaterials.svg,header_logo,bilder/SE/U09.png,bilder/SE/U09-dark.png,f60dfe36bd8174e0923abb709887e3639410fd68009feef22fb2855d7efdf833,permission_required,False,carrier_or_successor,Konzernmarke: Contiga wird mit Heidelberg Materials dargestellt.,
manual_check,SE:U16,SE,U11,Ragn-Sells,https://www.ragnsells.se/,https://www.ragnsells.se/globalassets/ragnsells.se/settings/rs_logo-farg_rgb_0.png,declared_icon,bilder/SE/U16.png,bilder/SE/U16-dark.png,6a2c559fef7f83acd8c08e2dedb32fa2c5a80de21ae603f1d7b065c80698805b,permission_required,False,low_signal_source_kind,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein.,
