key,cc,tid,eid,name,stage,source_url,source_kind,official_url,source_checksum,source_provenance,rights_status,print_clearance,permission_required,rights_source_url,rights_contact,license_note,obligations,rendering_note,audited_at
NL:M08,NL,M07,NEW:H:gwwcirculair,GWW Circulair (Broek op Langedijk),existing_logo,https://primary.jwwb.nl/public/h/j/b/temp-sdrbluhxnjmeupxfcfux/touch-icon-ipad-retina.png?bust=1581884101,apple_touch,https://www.gwwcirculair.nl/,5e90d85a661581db8d02004e67d0777d65b0ac497f3ab1e2594187ac8e061fb7,documented,permission_required,blocked_pending_permission,True,https://www.gwwcirculair.nl/,GWW Circulair (Broek op Langedijk) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M10,NL,M09,NEW:H:hoogeboom,Hoogeboom,existing_logo,https://www.hoogeboom.nl/assets/themes/hoogeboom-v2/images/logo.svg,header_logo,https://www.hoogeboom.nl/,0e7f93eb956daa5e72bf9543fcd9a0873bf5f10fb73e59b25d09baa7b78cd906,documented,permission_required,blocked_pending_permission,True,https://www.hoogeboom.nl/,Hoogeboom communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M11,NL,M10,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39529,Insert Marketplace,existing_logo,https://www.insert.nl/wp-content/themes/default-thema/images/logo.svg,header_logo,https://www.insert.nl/,dc2afdd5a75d6c5c9ec0215fcd82c9d8a83cc30bfdba1d2ae4c05e1f7c8330a4,documented,permission_required,blocked_pending_permission,True,https://www.insert.nl/,Insert Marketplace communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M12,NL,M11,NEW:janvanijkenoudebouwmaterialen,Jan van IJken Oude Bouwmaterialen,existing_logo,https://oudebouwmaterialen.nl/wp-content/uploads/2024/06/Oude-Bouwmaterialen-Mobile-Logo-001.jpg,media_logo,https://oudebouwmaterialen.nl/,36bc2e06ca02ca4cf03a2fc900161787076e126f2b07bacc73653b87c5dc6a01,documented,permission_required,blocked_pending_permission,True,https://oudebouwmaterialen.nl/,Jan van IJken Oude Bouwmaterialen communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M14,NL,M13,NEW:H:sagrousedproductshop,Sagro used product shop ('s-Heerenhoek),existing_logo,https://bouwmarkt.sagro.nl/wp-content/uploads/sites/8/2023/06/Logo-BOUWMARKT.png,structured_logo,https://bouwmarkt.sagro.nl/,b53c4ecf0caa842f71d5226cfa23e9ded81133a7bbbe2ec98c7222b041eed458,documented,permission_required,blocked_pending_permission,True,https://bouwmarkt.sagro.nl/,Sagro used product shop ('s-Heerenhoek) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M16,NL,M15,NEW:soekijad,Soekijad,existing_logo,https://www.soekijad.nl/wp-content/themes/Soekijad/assets/favicon/apple-touch-icon.png,apple_touch,https://www.soekijad.nl/,fc39b1846f73c4d404feb92243c1f68bbdc48692a7e6e842f61bc2323f326620,documented,permission_required,blocked_pending_permission,True,https://www.soekijad.nl/,Soekijad communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M17,NL,M16,NEW:H:stadsmijn,Stadsmijn (Achterhoek),existing_logo,https://stadsmijnachterhoek.nl/wp-content/uploads/2021/02/logo.png,header_logo,https://www.stadsmijnachterhoek.nl/,1304639eadee440ebe02fd2655b366186ce920bf41760e1cf347b4cb06c7aeae,documented,permission_required,blocked_pending_permission,True,https://www.stadsmijnachterhoek.nl/,Stadsmijn (Achterhoek) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M18,NL,M17,NEW:H:weevercirculair,Weever Circulair (Kampen),existing_logo,https://cdn.prod.website-files.com/65267c18ac74a3885f61ef09/6539062ba716523a4520b316_logo-weever-circulair%402x-p-500.jpg,media_logo,https://www.weever-circulair.nl/,03ec1e085f0a26c32ca426116861d5a8aef169c1029e9030191fca4e9293f65f,documented,permission_required,blocked_pending_permission,True,https://www.weever-circulair.nl/,Weever Circulair (Kampen) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:N02,NL,N01,NEW:H:staedion,Staedion,existing_logo,https://www.staedion.nl/themes/staedion/images/dist/logo.svg,header_logo,https://www.staedion.nl/,b9e322c3ad1c7e620486b46d611b6a048eabe93fb922e8d3da60439146c45821,documented,permission_required,blocked_pending_permission,True,https://www.staedion.nl/,Staedion communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:O01,NL,O01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5929,Bewohnerinitiative Boschgaard,existing_logo,https://boschgaard.nl/wp-content/themes/boschgaard/img/logo_var/bg_logo_var1.svg,header_logo,https://boschgaard.nl/,8fbf1dca9a2be2a4896dc2abcf4ca364cc8688ca1edfb469c1ea3750dbfb5799,documented,permission_required,blocked_pending_permission,True,https://boschgaard.nl/,Bewohnerinitiative Boschgaard communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:O05,NL,O02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5731,HEEMwonen,existing_logo,https://heemwonen.nl/wp-content/uploads/2023/11/logo-HEEMWonen-wit.svg,header_logo,https://heemwonen.nl/,b3f6c39336d2cfa2db96c78be9619b943382d1c7db017e4f177ba45f51e54800,documented,permission_required,blocked_pending_permission,True,https://heemwonen.nl/,HEEMwonen communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:O06,NL,O03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5733,IBA Parkstad,existing_logo,https://www.iba-parkstad.nl/wp-content/uploads/2020/09/IBA_logo_PPT-YB.png,header_logo,https://www.iba-parkstad.nl/,5546bb6d9758c8450dcba988712c7e7605a1f9d6cad5c1133f54c9beb6841521,documented,permission_required,blocked_pending_permission,True,https://www.iba-parkstad.nl/,IBA Parkstad communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:O08,NL,O04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5930,Zayaz,existing_logo,https://www.zayaz.nl/assets/logo.svg,header_logo,https://www.zayaz.nl/,1b25b8915143bc8d802e8bea096ec0aca43c4bd5fcda86a1b6e1ca240b319aec,documented,permission_required,blocked_pending_permission,True,https://www.zayaz.nl/,Zayaz communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:S01,NL,S01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5407,Madaster / Materialpass-Kontext,existing_logo,https://madaster.com/app/uploads/2022/08/cropped-cropped-Favi-1-192x192-1.png,apple_touch,https://madaster.com/,316726eca10f0d422d59377713cf3a913530d2634c777657faebd84bb68a0524,documented,permission_required,blocked_pending_permission,True,https://madaster.com/,Madaster / Materialpass-Kontext communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:S02,NL,S02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39539,ReSource Marktplaats,existing_logo,https://www.resourcehub.nl/assets/images/presentation/logo.svg,header_logo,https://www.resourcehub.nl/,c35c9fb97603ff04834f0e50d04c69cb046943e7a5ffb65dda39477a3e0db812,documented,permission_required,blocked_pending_permission,True,https://www.resourcehub.nl/,ReSource Marktplaats communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:S03,NL,S03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:723,Ter Velde & Den Besten,pending_suggestion,https://terveldedenbesten.nl/app/uploads/2025/01/logo.svg,header_logo,https://terveldedenbesten.nl/,ec649f23b410e319f2415c541c70609cb3a4ea1ffa149ea7f1a28a27e83f8554,documented,permission_required,blocked_pending_permission,True,https://terveldedenbesten.nl/,Ter Velde & Den Besten communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:U02,NL,U01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:583,ABN AMRO,existing_logo,https://images.ctfassets.net/1u811bvgvthc/1WdfhFEy0bKMxR8dlZqGNr/b75d47b937b7b48d814d371477904782/Logo-abn.svg,header_logo,https://www.abnamro.com/,db5c28cce33f36ef1f68aa7a528697303223a8f6e5b803d1deb574ba963c5d7b,documented,permission_required,blocked_pending_permission,True,https://www.abnamro.com/,ABN AMRO communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:U03,NL,U02,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5287,ABT,existing_logo,https://abt.eu/wp-content/themes/abt/img/logo-2026.svg,header_logo,https://abt.eu/,1675aa0d0eba3de8cdff71d46a1cdaaddae1533a301ca365d709605caeda8d94,documented,permission_required,blocked_pending_permission,True,https://abt.eu/,ABT communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:U05,NL,U03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5404,Alliander / Liander,existing_logo,https://www.alliander.com/assets/apple-touch-icon.png,apple_touch,https://www.alliander.com/,108949c6b4af330c855cf072a006d7b44c66645fa02ce5ad38a9dd15fa18ae04,documented,permission_required,blocked_pending_permission,True,https://www.alliander.com/,Alliander / Liander communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:U07,NL,U04,NEW:H:avecodebondt,Aveco de Bondt,existing_logo,https://www.avecodebondt.nl/dist/assets/logo.svg,header_logo,https://www.avecodebondt.nl/,14c60b1abdd60fe9182ccbd7b1ec77cb656ec47b0c938865a741eda934222a24,documented,permission_required,blocked_pending_permission,True,https://www.avecodebondt.nl/,Aveco de Bondt communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NL:M01,NL,U05,NEW:H:baarsandbloemhoff,Baars & Bloemhoff,existing_logo,https://www.baars-bloemhoff.nl/INTERSHOP/static/WFS/stihoGroep-Site/BaarsEnBloemhoff/stihoGroep-BaarsEnBloemhoff/nl_NL/headerLogo_BB.svg,header_logo,https://www.baars-bloemhoff.nl/,c4bdfc7d0827cb242b5ae27b830ea3172119e6bf17a23c79c603ea3e14bfcab9,documented,permission_required,blocked_pending_permission,True,https://www.baars-bloemhoff.nl/,Baars & Bloemhoff communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
