"source","source_entity","source_id","relation","target","target_entity","target_id","field","raw_label","confidence","resolution_rule","legacy_path","original_source","original_relation","original_target","edge_cleaning"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","belongs_to_fallstudie","fallstudie/Juch_Areal_Recyclingzentrum_Zuerich","fallstudie","Juch_Areal_Recyclingzentrum_Zuerich","fallstudie","fallstudie/Juch_Areal_Recyclingzentrum_Zuerich","structural","frontmatter","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","belongs_to_fallstudie","fallstudie/Juch_Areal_Recyclingzentrum_Zuerich","unchanged"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","belongs_to_projekt","projekt/Juch_Areal_Recyclingzentrum_Zuerich","projekt","Juch_Areal_Recyclingzentrum_Zuerich","projekt","Juch_Areal_Recyclingzentrum_Zuerich","structural","frontmatter","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","belongs_to_projekt","projekt/Juch_Areal_Recyclingzentrum_Zuerich","unchanged"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","measured_on_bauobjekt","bauobjekt/Juch_Areal_Recyclingzentrum_Zuerich","bauobjekt","Juch_Areal_Recyclingzentrum_Zuerich","bauobjekt","Juch_Areal_Recyclingzentrum_Zuerich","structural","frontmatter","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","measured_on_bauobjekt","bauobjekt/Juch_Areal_Recyclingzentrum_Zuerich","unchanged"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","measures_kennwertdefinition","kennwertdefinition/Fertigstellung","kennwertdefinition","Fertigstellung","kennwert_label","Fertigstellung","rule_medium","kennwert_fertigstellung","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__006__Fertigstellung","measures_kennwertdefinition","kennwertdefinition/Fertigstellung","unchanged"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","belongs_to_fallstudie","fallstudie/Juch_Areal_Recyclingzentrum_Zuerich","fallstudie","Juch_Areal_Recyclingzentrum_Zuerich","fallstudie","fallstudie/Juch_Areal_Recyclingzentrum_Zuerich","structural","frontmatter","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","belongs_to_fallstudie","fallstudie/Juch_Areal_Recyclingzentrum_Zuerich","unchanged"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","belongs_to_projekt","projekt/Juch_Areal_Recyclingzentrum_Zuerich","projekt","Juch_Areal_Recyclingzentrum_Zuerich","projekt","Juch_Areal_Recyclingzentrum_Zuerich","structural","frontmatter","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","belongs_to_projekt","projekt/Juch_Areal_Recyclingzentrum_Zuerich","unchanged"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","measured_on_bauobjekt","bauobjekt/Juch_Areal_Recyclingzentrum_Zuerich","bauobjekt","Juch_Areal_Recyclingzentrum_Zuerich","bauobjekt","Juch_Areal_Recyclingzentrum_Zuerich","structural","frontmatter","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","measured_on_bauobjekt","bauobjekt/Juch_Areal_Recyclingzentrum_Zuerich","unchanged"
"datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","datenpunkt","Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","measures_kennwertdefinition","kennwertdefinition/Bauzeit","kennwertdefinition","Bauzeit","kennwert_label","Bauzeit","rule_medium","kennwert_bauzeit","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","datenpunkt/Juch_Areal_Recyclingzentrum_Zuerich__007__Bauzeit","measures_kennwertdefinition","kennwertdefinition/Bauzeit","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","measures_kennwertdefinition","kennwertdefinition/Flaeche","kennwertdefinition","Flaeche","kennwert_label","Fläche","rule_high","kennwert_flaeche","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che","measures_kennwertdefinition","kennwertdefinition/Flaeche","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","measures_kennwertdefinition","kennwertdefinition/Geschosse","kennwertdefinition","Geschosse","kennwert_label","Geschosse Aufstockung","rule_high","kennwert_geschosse","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","measures_kennwertdefinition","kennwertdefinition/Geschosse","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","measures_kennwertdefinition","kennwertdefinition/Materialmenge","kennwertdefinition","Materialmenge","kennwert_label","Geschosse Aufstockung","rule_medium","kennwert_materialmenge","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung","measures_kennwertdefinition","kennwertdefinition/Materialmenge","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","measures_kennwertdefinition","kennwertdefinition/Abmessung","kennwertdefinition","Abmessung","kennwert_label","Wiederverwendungsrate Gewicht","rule_medium","kennwert_abmessung","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","measures_kennwertdefinition","kennwertdefinition/Abmessung","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","measures_kennwertdefinition","kennwertdefinition/Wiederverwendungsquote","kennwertdefinition","Wiederverwendungsquote","kennwert_label","Wiederverwendungsrate Gewicht","rule_medium","kennwert_reuse_quote","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht","measures_kennwertdefinition","kennwertdefinition/Wiederverwendungsquote","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","measures_kennwertdefinition","kennwertdefinition/Wiederverwendungsquote","kennwertdefinition","Wiederverwendungsquote","kennwert_label","Wiederverwendungsrate Volumen","rule_medium","kennwert_reuse_quote","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen","measures_kennwertdefinition","kennwertdefinition/Wiederverwendungsquote","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","measures_kennwertdefinition","kennwertdefinition/CO2_Einsparung","kennwertdefinition","CO2_Einsparung","kennwert_label","CO₂-Reduktion","rule_high","kennwert_co2_saving","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion","measures_kennwertdefinition","kennwertdefinition/CO2_Einsparung","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","measures_kennwertdefinition","kennwertdefinition/CO2_Einsparung","kennwertdefinition","CO2_Einsparung","kennwert_label","CO₂-Reduktion absolut","rule_high","kennwert_co2_saving","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut","measures_kennwertdefinition","kennwertdefinition/CO2_Einsparung","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","measures_kennwertdefinition","kennwertdefinition/Primaermaterial_Einsparung","kennwertdefinition","Primaermaterial_Einsparung","kennwert_label","Primärmaterial eingespart","rule_medium","kennwert_primaermaterial","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart","measures_kennwertdefinition","kennwertdefinition/Primaermaterial_Einsparung","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","fallstudie","K118_Kopfbau_Halle_118_Winterthur","fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","belongs_to_fallstudie","fallstudie/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","projekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","belongs_to_projekt","projekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
"datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","datenpunkt","K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","bauobjekt","K118_Kopfbau_Halle_118_Winterthur","structural","frontmatter","Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse","measured_on_bauobjekt","bauobjekt/K118_Kopfbau_Halle_118_Winterthur","unchanged"
