claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP08-n-0350,node,bg_stahl_mehrere_ka13,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_ka13 participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=21,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:384
EP08-n-0351,node,bg_stahl_mehrere_lycee_facade_panels_railing,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_lycee_facade_panels_railing participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=19,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:400
EP08-n-0352,node,bg_stahl_mehrere_lycee_floor_sheet_metal_facade,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_lycee_floor_sheet_metal_facade participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=20,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:395
EP08-n-0353,node,bg_stahl_mehrere_lycee_metal_ceiling_panels,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_lycee_metal_ceiling_panels participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=18,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:397
EP08-n-0354,node,bg_stahl_mehrere_lycee_profiles_canopy,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_lycee_profiles_canopy participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=21,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:401
EP08-n-0355,node,bg_stahl_mehrere_moeoeslistrasse_stuetzen,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_moeoeslistrasse_stuetzen participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=25,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:422
EP08-n-0356,node,bg_stahl_mehrere_schaerenmoos_dachpergolen,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_schaerenmoos_dachpergolen participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=1,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:863
EP08-n-0357,node,bg_stahl_mehrere_schaerenmoos_laubengang_balkone,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_schaerenmoos_laubengang_balkone participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=1,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:862
EP08-n-0358,node,bg_stahl_mehrere_tbc_repurposed_cleveland,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_tbc_repurposed_cleveland participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=2 out_deg=34,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:468
EP08-n-0359,node,bg_stahl_mehrere_timber_square_reception_girder,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_timber_square_reception_girder participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=3 out_deg=25,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:478
EP08-n-0360,node,bg_stahl_mehrere_welpeloo_paternoster_textilmaschine,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_welpeloo_paternoster_textilmaschine participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:495
EP08-n-0361,node,bg_stahl_mehrere_wetternde_offcut_tore_saxum,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_mehrere_wetternde_offcut_tore_saxum participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=15,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:496
EP08-n-0362,node,bg_stahl_stuetze_christ_pavilion_cross,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_stuetze_christ_pavilion_cross participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=18,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:276
EP08-n-0363,node,bg_stahl_stuetze_drill_stem_pipe_stutzen_saxum,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_stuetze_drill_stem_pipe_stutzen_saxum participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=17,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:294
EP08-n-0364,node,bg_stahl_technik_multi_reinstalled_elevator_motors,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_technik_multi_reinstalled_elevator_motors participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=2 out_deg=14,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:427
EP08-n-0365,node,bg_stahl_technik_timber_square_demontable_plant,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_technik_timber_square_demontable_plant participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=3 out_deg=21,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:476
EP08-n-0366,node,bg_stahl_technik_villa_welpeloo_enschede_bau_montagelift_als_innenlift,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_technik_villa_welpeloo_enschede_bau_montagelift_als_innenlift participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=16,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:492
EP08-n-0367,node,bg_stahl_technik_zinneke_feder_lueftung,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_technik_zinneke_feder_lueftung participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=19,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:504
EP08-n-0368,node,bg_stahl_traeger_boulder_hospital_stockpile,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_traeger_boulder_hospital_stockpile participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=17,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:234
EP08-n-0369,node,bg_stahl_traeger_grande_halle_metal,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_traeger_grande_halle_metal participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=23,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:318
EP08-n-0370,node,bg_stahl_traeger_timber_square,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_traeger_timber_square participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=3 out_deg=30,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:479
EP08-n-0371,node,bg_stahl_traeger_zinneke_feder_stuerze,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_traeger_zinneke_feder_stuerze participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=23,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:506
EP08-n-0372,node,bg_stahl_tragwerk_bluecity_reused_steel,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_tragwerk_bluecity_reused_steel participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=1,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:825
EP08-n-0373,node,bg_stahl_tragwerk_brent_cross_oil_pipeline_tubulars,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_tragwerk_brent_cross_oil_pipeline_tubulars participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=5,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:828
EP08-n-0374,node,bg_stahl_tragwerk_k118_basel_steel_beams_candidate,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_tragwerk_k118_basel_steel_beams_candidate participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=4,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:868
EP08-n-0375,node,bg_stahl_tragwerk_liander_extension_steel,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_tragwerk_liander_extension_steel participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=1,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:847
EP08-n-0376,node,bg_stahl_treppe_grubenstrasse_outer,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_treppe_grubenstrasse_outer participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=2 out_deg=25,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:337
EP08-n-0377,node,bg_stahl_treppe_k118_orion_stair_candidate,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_treppe_k118_orion_stair_candidate participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=4,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:869
EP08-n-0378,node,bg_stahl_treppe_moeoeslistrasse_aussentreppe,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_treppe_moeoeslistrasse_aussentreppe participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=26,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:417
EP08-n-0379,node,bg_stahl_treppe_zinneke_feder_masui4ever_brussels_treppen,,,Bauteilgruppe,Bauteilgruppe instance bg_stahl_treppe_zinneke_feder_masui4ever_brussels_treppen participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=20,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:505
EP08-n-0380,node,bg_stahlbeton_decke_broethen_p2_deckenplatten,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_decke_broethen_p2_deckenplatten participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=20,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:248
EP08-n-0381,node,bg_stahlbeton_decke_ccn_hollow_core_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_decke_ccn_hollow_core_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:255
EP08-n-0382,node,bg_stahlbeton_decke_harmalanranta_hollow_core_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_decke_harmalanranta_hollow_core_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=29,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:344
EP08-n-0383,node,bg_stahlbeton_decke_ka13_hollow_core_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_decke_ka13_hollow_core_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=27,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:381
EP08-n-0384,node,bg_stahlbeton_mehrere_big_dig_house_inverset_panels,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_big_dig_house_inverset_panels participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:219
EP08-n-0385,node,bg_stahlbeton_mehrere_ccn_prefab_facade_elements,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_ccn_prefab_facade_elements participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=29,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:256
EP08-n-0386,node,bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_groeditz_dresden_type_precast_components participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=27,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:332
EP08-n-0387,node,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=22,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:333
EP08-n-0388,node,bg_stahlbeton_mehrere_haus_hos_floor_elements,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_haus_hos_floor_elements participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=37,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:350
EP08-n-0389,node,bg_stahlbeton_mehrere_juch_schellinghalle_pilzstuetzen,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_juch_schellinghalle_pilzstuetzen participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=22,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:375
EP08-n-0390,node,bg_stahlbeton_mehrere_lokomotion_hollow_core_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_lokomotion_hollow_core_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=38,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:394
EP08-n-0391,node,bg_stahlbeton_mehrere_mehrow_wbs70_floor_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_mehrow_wbs70_floor_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=27,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:413
EP08-n-0392,node,bg_stahlbeton_mehrere_melkinlaituri_hollow_core_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_melkinlaituri_hollow_core_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=30,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:415
EP08-n-0393,node,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=30,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:435
EP08-n-0394,node,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_plauen_iw73_6_precast_components participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=22,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:440
EP08-n-0395,node,bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:456
EP08-n-0396,node,bg_stahlbeton_treppe_haus_hos,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_treppe_haus_hos participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=40,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:351
EP08-n-0397,node,bg_stahlbeton_wand_broethen_p2_wandplatten,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_wand_broethen_p2_wandplatten participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=20,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:249
EP08-n-0398,node,bg_stahlbeton_wand_haus_hos_elements,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_wand_haus_hos_elements participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=36,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:352
EP08-n-0399,node,bg_stahlbeton_wand_mehrow_wbs70_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_stahlbeton_wand_mehrow_wbs70_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=26,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:414
EP08-n-0400,node,bg_stein_boden_multi_bruges_bluestone_flagstones,,,Bauteilgruppe,Bauteilgruppe instance bg_stein_boden_multi_bruges_bluestone_flagstones participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=3,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:854
