claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP07-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367,p_55_great_suffolk_street_london,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_55_great_suffolk_street_london is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367
EP07-rel-0265,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436128,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,def_korrosion,HAT_DEFEKT,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436128
EP07-rel-0266,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436022,bg_beton_mehrere_juch_kerenzerberg_betonplatten,def_korrosion,HAT_DEFEKT,bg_beton_mehrere_juch_kerenzerberg_betonplatten is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436022
EP07-rel-0267,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436095,bg_glas_mehrere_recyclinghaus_aluminiumfenster,def_korrosion,HAT_DEFEKT,bg_glas_mehrere_recyclinghaus_aluminiumfenster is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436095
EP07-rel-0268,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436285,bg_holz_ausbau_lysp8_kitchens,def_oberflaechenmangel,HAT_DEFEKT,bg_holz_ausbau_lysp8_kitchens is linked via HAT_DEFEKT to vocab node def_oberflaechenmangel,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436285
EP07-rel-0269,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435996,bg_holz_fassade_hastings_hardwood_cladding,def_brandschaden,HAT_DEFEKT,bg_holz_fassade_hastings_hardwood_cladding is linked via HAT_DEFEKT to vocab node def_brandschaden,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435996
EP07-rel-0270,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435995,bg_holz_fassade_hastings_outbuilding_cladding,def_brandschaden,HAT_DEFEKT,bg_holz_fassade_hastings_outbuilding_cladding is linked via HAT_DEFEKT to vocab node def_brandschaden,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435995
EP07-rel-0271,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435988,bg_mehrere_dach_grubenstrasse_sheets,def_korrosion,HAT_DEFEKT,bg_mehrere_dach_grubenstrasse_sheets is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435988
EP07-rel-0272,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435861,bg_mehrere_mehrere_bedzed_fixed_secondary_components,def_korrosion,HAT_DEFEKT,bg_mehrere_mehrere_bedzed_fixed_secondary_components is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435861
EP07-rel-0273,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435989,bg_mehrere_mehrere_grubenstrasse_windows_doors,def_korrosion,HAT_DEFEKT,bg_mehrere_mehrere_grubenstrasse_windows_doors is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435989
EP07-rel-0274,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436017,bg_mehrere_mehrere_ithaka_innentueren_beschlaege,def_korrosion,HAT_DEFEKT,bg_mehrere_mehrere_ithaka_innentueren_beschlaege is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436017
EP07-rel-0275,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436018,bg_mehrere_mehrere_ithaka_kozijnen_fenster,def_korrosion,HAT_DEFEKT,bg_mehrere_mehrere_ithaka_kozijnen_fenster is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436018
EP07-rel-0276,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436100,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,def_korrosion,HAT_DEFEKT,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436100
EP07-rel-0277,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435986,bg_mehrere_technik_grubenstrasse_radiators_sanitary,def_korrosion,HAT_DEFEKT,bg_mehrere_technik_grubenstrasse_radiators_sanitary is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435986
EP07-rel-0278,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436020,bg_mehrere_technik_ithaka_tga_beleuchtung_installationen,def_korrosion,HAT_DEFEKT,bg_mehrere_technik_ithaka_tga_beleuchtung_installationen is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436020
EP07-rel-0279,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436286,bg_metall_boden_lysp8_grating_steps,def_korrosion,HAT_DEFEKT,bg_metall_boden_lysp8_grating_steps is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436286
EP07-rel-0280,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436264,bg_metall_tuer_umar_wabbes_handles,def_keine_befunde,HAT_DEFEKT,bg_metall_tuer_umar_wabbes_handles is linked via HAT_DEFEKT to vocab node def_keine_befunde,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436264
EP07-rel-0281,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917663168059670697,bg_mineralisch_stuetze_elementa_baufeld_c,def_karbonatisierung,HAT_DEFEKT,bg_mineralisch_stuetze_elementa_baufeld_c is linked via HAT_DEFEKT to vocab node def_karbonatisierung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917663168059670697
EP07-rel-0282,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436270,bg_mineralisch_stuetze_elementa_baufeld_c,def_oberflaechenmangel,HAT_DEFEKT,bg_mineralisch_stuetze_elementa_baufeld_c is linked via HAT_DEFEKT to vocab node def_oberflaechenmangel,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436270
EP07-rel-0283,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435982,bg_stahl_fassade_grubenstrasse_blue_sheets,def_korrosion,HAT_DEFEKT,bg_stahl_fassade_grubenstrasse_blue_sheets is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435982
EP07-rel-0284,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436102,bg_stahl_fassade_recyclinghaus_wellblech,def_korrosion,HAT_DEFEKT,bg_stahl_fassade_recyclinghaus_wellblech is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436102
EP07-rel-0285,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436114,bg_stahl_fassade_svanen_stahlfassadenelemente,def_korrosion,HAT_DEFEKT,bg_stahl_fassade_svanen_stahlfassadenelemente is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436114
EP07-rel-0286,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435987,bg_stahl_gelaender_grubenstrasse_railings,def_korrosion,HAT_DEFEKT,bg_stahl_gelaender_grubenstrasse_railings is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435987
EP07-rel-0287,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435862,bg_stahl_mehrere_bedzed_structural,def_korrosion,HAT_DEFEKT,bg_stahl_mehrere_bedzed_structural is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435862
EP07-rel-0288,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435874,bg_stahl_mehrere_biopartner_5_stuetzen_rahmen,def_korrosion,HAT_DEFEKT,bg_stahl_mehrere_biopartner_5_stuetzen_rahmen is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435874
EP07-rel-0289,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435941,bg_stahl_mehrere_drill_stem_pipe_dachtragwerk_saxum,def_korrosion,HAT_DEFEKT,bg_stahl_mehrere_drill_stem_pipe_dachtragwerk_saxum is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435941
EP07-rel-0290,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435990,bg_stahl_mehrere_grubenstrasse_access_structures,def_korrosion,HAT_DEFEKT,bg_stahl_mehrere_grubenstrasse_access_structures is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435990
EP07-rel-0291,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436021,bg_stahl_mehrere_juch_hagenholz_stahlstruktur,def_korrosion,HAT_DEFEKT,bg_stahl_mehrere_juch_hagenholz_stahlstruktur is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436021
EP07-rel-0292,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436144,bg_stahl_mehrere_wetternde_offcut_tore_saxum,def_korrosion,HAT_DEFEKT,bg_stahl_mehrere_wetternde_offcut_tore_saxum is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436144
EP07-rel-0293,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435942,bg_stahl_stuetze_drill_stem_pipe_stutzen_saxum,def_korrosion,HAT_DEFEKT,bg_stahl_stuetze_drill_stem_pipe_stutzen_saxum is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435942
EP07-rel-0294,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435985,bg_stahl_treppe_grubenstrasse_outer,def_korrosion,HAT_DEFEKT,bg_stahl_treppe_grubenstrasse_outer is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435985
EP07-rel-0295,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436023,bg_stahlbeton_mehrere_juch_schellinghalle_pilzstuetzen,def_korrosion,HAT_DEFEKT,bg_stahlbeton_mehrere_juch_schellinghalle_pilzstuetzen is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436023
EP07-rel-0296,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436104,bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile,def_korrosion,HAT_DEFEKT,bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025436104
EP07-rel-0297,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155307444839120950,p_bedzed_london_hackbridge,def_keine_befunde,HAT_DEFEKT,p_bedzed_london_hackbridge is linked via HAT_DEFEKT to vocab node def_keine_befunde,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155307444839120950
EP07-rel-0298,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435702,p_bedzed_london_hackbridge,def_korrosion,HAT_DEFEKT,p_bedzed_london_hackbridge is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025435702
EP07-rel-0299,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025440418,p_berlin_schildow_pilot_house,def_korrosion,HAT_DEFEKT,p_berlin_schildow_pilot_house is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025440418
EP07-rel-0300,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025440735,p_biopartner_5_leiden_oegstgeest,def_korrosion,HAT_DEFEKT,p_biopartner_5_leiden_oegstgeest is linked via HAT_DEFEKT to vocab node def_korrosion,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153055645025440735
EP07-rel-0301,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917663168059670699,p_brighton_waste_house_brighton,def_hohlraum_delamination,HAT_DEFEKT,p_brighton_waste_house_brighton is linked via HAT_DEFEKT to vocab node def_hohlraum_delamination,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_DEFEKT]-> Defekt(Defekt); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Defekt'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917663168059670699
