label,property,nodes_with_property,label_node_count,coverage_pct,missing_count,types,unique_values_seen_cap_1001,empty_string_count,empty_list_count,flags,sample_values
ExternalLink,url_response_headers,2569,5026,51.11,2457,str:2569,904,0,0,provenance_key,"{} || {""access-control-allow-headers"": ""Accept, Accept-Language, Content-Language, Content-Type, Origin"", ""access-control-allow-methods"": ""GET, OPTIONS"", ""access-control-allow-origin"": ""https://kommunikasjon.ntb.no"", ""alt-svc… || {""accept-ranges"": ""bytes"", ""connection"": ""keep-alive"", ""content-length"": ""13482991"", ""content-type"": ""application/pdf"", ""date"": ""Thu, 21 May 2026 23:16:40 GMT"", ""etag"": ""\""691cf98e-cdbbef\"""", ""last-modified"": ""Tue, 18 N… || {""alt-svc"": ""h3=\"":443\""; ma=86400"", ""cache-control"": ""public, max-age=0, s-maxage=31536000"", ""connection"": ""keep-alive"", ""content-encoding"": ""gzip"", ""content-security-policy"": ""default-src 'self'; img-src 'self' * data… || {""alt-svc"": ""h3=\"":443\""; ma=86400"", ""cache-control"": ""private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0"", ""cf-ray"": ""9ff9d723fd0358e4-TXL"", ""connection"": ""keep-alive"", ""content-encoding…"
ExternalLink,url_server_header,2019,5026,40.17,3007,str:2019,59,6,0,provenance_key,CloudFront || nginx || AmazonS3 || cloudflare || LiteSpeed
ExternalLink,url_status,2640,5026,52.53,2386,str:2640,8,0,0,provenance_key,dns_failure || reachable_2xx || dead_4xx || blocked_by_robots || timeout
ExternalLink,url_user_agent,2640,5026,52.53,2386,str:2640,1,0,0,provenance_key,mit-bestand-source-prober/1.0 (research-graph; contact: kinan.sarak@gmail.com)
ExternalLink,url_wayback_attempted,2640,5026,52.53,2386,bool:2640,2,0,0,provenance_key,true || false
ExternalLink,url_wayback_snapshot,219,5026,4.36,4807,str:219,95,0,0,provenance_key,http://web.archive.org/web/20250908224821/https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || http://web.archive.org/web/20260216000506/https://www.washingtonpost.com/climate-solutions/interactive/2022/japan-zero-carbon-village-climate/ || http://web.archive.org/web/20240704094810/https://www.bellastock.com/projets/resilience/ || http://web.archive.org/web/20240224223007/https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html || http://web.archive.org/web/20260213043744/https://www.macegroup.com/en-us/news/fabrix-appoints-mace-as-main-contractor-for-transformational-roots-in-the-sky-development/
ExternalLink,url_wayback_timestamp,219,5026,4.36,4807,str:219,95,0,0,provenance_key,20250908224821 || 20260216000506 || 20240704094810 || 20240224223007 || 20260213043744
Funktionswechsel,id,6,6,100.0,0,str:6,6,0,0,core,fw_dekorative_funktion || fw_gleiche_funktion || fw_konstruktive_funktion || fw_neue_funktion || fw_technische_funktion
Funktionswechsel,migration_origin,6,6,100.0,0,str:6,1,0,0,,mig_qext_b_source_urls
Funktionswechsel,name,6,6,100.0,0,str:6,6,0,0,core,Dekorative_Funktion || Gleiche_Funktion || Konstruktive_Funktion || Neue_Funktion || Technische_Funktion
Funktionswechsel,source_scope,6,6,100.0,0,str:6,1,0,0,core; provenance_key,controlled_vocab_seed
Funktionswechsel,source_urls_updated_at,6,6,100.0,0,str:6,1,0,0,provenance_key,2026-05-22
Geltungsbereich,evidence_basis,6,6,100.0,0,str:6,1,0,0,provenance_key,official_web_audit
Geltungsbereich,evidence_confidence,6,6,100.0,0,str:6,2,0,0,provenance_key,belegt || teilweise_belegt
Geltungsbereich,evidence_origin,6,6,100.0,0,str:6,1,0,0,provenance_key,source_curated
Geltungsbereich,evidence_source_id,6,6,100.0,0,str:6,1,0,0,provenance_key,scope_audit_2026_05_31
Geltungsbereich,id,6,6,100.0,0,str:6,6,0,0,core,geltungsbereich_ukca_grossbritannien || geltungsbereich_eu_regulierung || geltungsbereich_cen_ts_europaeisch || geltungsbereich_en_cen_cenelec_mitglieder || geltungsbereich_eurocodes_eu_efta_uk
Geltungsbereich,migration_origin,6,6,100.0,0,str:6,1,0,0,,mig_scope_correction_2026_05_31
Geltungsbereich,name,6,6,100.0,0,str:6,6,0,0,core,UKCA in Grossbritannien || EU-Regulierung || CEN Technical Specification europaeischer Deliverable-Raum || EN in CEN/CENELEC Mitgliedslaendern || Eurocodes in EU/EFTA plus Vereinigtes Koenigreich
Geltungsbereich,scope_note,6,6,100.0,0,str:6,6,0,0,core,"Great Britain market context for UKCA and continued CE recognition under UK rules. || EU regulation scope for Union-level legal regimes such as the EU Taxonomy. || European CEN/CENELEC technical specification deliverable, no country-level fanout asserted in this correction batch. || EN wird von den nationalen CEN/CENELEC-Mitgliedern als nationaler Standard umgesetzt. || Eurocodes adopted in the 31 EU/EFTA Member States and the United Kingdom."
Geltungsbereich,scope_system,6,6,100.0,0,str:6,5,0,0,,UKCA || EU || CEN/CENELEC || Eurocodes || CPR
Geltungsbereich,scope_type,6,6,100.0,0,str:6,4,0,0,,legal_market_scope || legal_regulation_scope || standardization_deliverable || standard_adoption
Geltungsbereich,source_scope,6,6,100.0,0,str:6,1,0,0,core; provenance_key,scope_audit_2026_05_31
Huerde,id,28,28,100.0,0,str:28,28,0,0,core,h_akzeptanzproblem || h_anschlussproblem || h_aufbereitungsaufwand || h_ausschreibungsproblem || h_bauproduktstatus
Huerde,migration_origin,28,28,100.0,0,str:28,1,0,0,,mig_qext_b_source_urls
Huerde,name,28,28,100.0,0,str:28,28,0,0,core,Akzeptanzproblem || Anschlussproblem || Aufbereitungsaufwand || Ausschreibungsproblem || Bauproduktstatus
Huerde,review_status,28,28,100.0,0,str:28,1,0,0,,needs_source_url_review
Huerde,source_resolution_status,28,28,100.0,0,str:28,1,0,0,provenance_key,needs_source_url_review
Huerde,source_scope,28,28,100.0,0,str:28,1,0,0,core; provenance_key,controlled_vocab_seed
Huerde,source_trace_migrated_at,28,28,100.0,0,str:28,1,0,0,provenance_key,2026-05-23T10:57:26.711857+00:00
Huerde,source_trace_migration,28,28,100.0,0,str:28,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Huerde,source_urls_updated_at,28,28,100.0,0,str:28,1,0,0,provenance_key,2026-05-22
HuerdeKategorie,id,10,10,100.0,0,str:10,10,0,0,core,hk_technisch || hk_rechtlich || hk_wirtschaftlich || hk_logistisch || hk_planerisch
HuerdeKategorie,migration_origin,10,10,100.0,0,str:10,1,0,0,,mig_qext_b_source_urls
HuerdeKategorie,name,10,10,100.0,0,str:10,10,0,0,core,Technisch || Rechtlich || Wirtschaftlich || Logistisch || Planerisch
HuerdeKategorie,source_scope,10,10,100.0,0,str:10,1,0,0,core; provenance_key,controlled_vocab_seed
HuerdeKategorie,source_urls_updated_at,10,10,100.0,0,str:10,1,0,0,provenance_key,2026-05-22
Kennwert,bilanzgrenze,216,258,83.72,42,str:216,129,0,0,,Neuer externer Kern || Stahl des externen Kerns || — || unbekannt || gegenüber konventioneller Bauweise
Kennwert,candidate_source_count,164,258,63.57,94,int:164,14,0,0,provenance_key,8 || 7 || 6 || 10 || 9
Kennwert,candidate_source_status,164,258,63.57,94,str:164,1,0,0,provenance_key,needs_fact_url_review
Kennwert,candidate_source_urls,164,258,63.57,94,list[str]:164,67,0,0,provenance_key,"[""https://asbp.org.uk/case-studies/55-great-suffolk-street"",""https://www.nla.london/projects/55-great-suffolk-street"",""https://www.hawkinsbrown.com/projects/55-great-suffolk-street"",""https://www.operapm.co.uk/place/our-… || [""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.researchgate.net/publication/365763750_Reuse_of_concrete_components_in_new_construction… || [""https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-"",""https://www.urselmann-interior.de/awm-office"",""https://concular.de/bueroetage-muenster"",""https://awm.stadt-muenster.… || [""https://www.zedfactory.com/bedzed"",""https://www.bioregional.com/projects-and-services/case-studies/bedzed-the-uks-first-large-scale-eco-village"",""https://www.bioregional.com/resources/using-sustainable-building-materi… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://infoscience.epfl.ch/server/api/core/bitstreams/00948e56-68fd-4f05-9280-5e835b8d2570/content"",""https://olympiapark.muenchen.de/en/olympiapar…"
Kennwert,category,258,258,100.0,0,str:258,3,0,0,,reuse_share || co2_saving || cost
Kennwert,einheit,258,258,100.0,0,str:258,46,0,0,,% || t || t CO₂ / CO₂e || — || km
Kennwert,fact_index,258,258,100.0,0,int:258,7,0,0,,0 || 1 || 2 || 3 || 4
Kennwert,id,258,258,100.0,0,str:258,258,0,0,core,kw_p_55_great_suffolk_street_london_reuse_share_0 || kw_p_55_great_suffolk_street_london_reuse_share_1 || kw_p_55_great_suffolk_street_london_co2_saving_0 || kw_p_55_great_suffolk_street_london_cost_0 || kw_p_55_great_suffolk_street_london_cost_1
Kennwert,invalid_candidate_source_urls,88,258,34.11,170,list[str]:88,20,0,0,provenance_key,"[""""] || [""https://olympiap""] || [""https://projecta"",""https://pr""] || [""https://dutchdes""] || [""https://d""]"
Kennwert,kennwert,258,258,100.0,0,str:258,110,0,0,,reuse_anteil_prozent || Anteil reused steel am Kernstahl || co2_einsparung_t || CO₂-Einsparung Stahlreuse || Kosten
Kennwert,loader,258,258,100.0,0,str:258,2,0,0,,unknown || agent9_phase4b1
Kennwert,method,216,258,83.72,42,str:216,84,0,0,,20.35/20.98 t || Vergleich zu A1-A3 2.5 kgCO₂e/kg steel || — || unbekannt || zirkuläre Ökobilanzierung
Kennwert,migration_origin,258,258,100.0,0,str:258,3,0,0,,mig_r4_a_lift_reuse_share_facts | mig_qext_b_source_urls || mig_r4_b_lift_co2_facts | mig_qext_b_source_urls || mig_r4_c_lift_cost_facts | mig_qext_b_source_urls
Kennwert,primary_source_url,52,258,20.16,206,str:52,32,0,0,provenance_key,https://www.nationalestaalprijs.nl/project/biopartner-5 || https://www.construction21.org/france/case-studies/h/pavillon-de-sanitaires-du-chiro-d-itterbeek.html || https://www.ekopolis.fr/operations-batiment/la-ferme-du-rail || https://www.construction21.org/france/case-studies/h/la-grande-halle-de-colombelles.html || https://albert-and-co.fr/2023/05/28/centre-culturel-grande-halle-caen
Kennwert,raw_property,258,258,100.0,0,str:258,3,0,0,,reuse_share_facts || co2_facts || cost_facts
Kennwert,review_status,206,258,79.84,52,str:206,1,0,0,,needs_source_url_review
Kennwert,source_count,52,258,20.16,206,int:52,1,0,0,provenance_key,1
Kennwert,source_id,216,258,83.72,42,str:216,99,0,0,provenance_key,q_55_great_suffolk_street_london_md || q_association_house_groeditz_md || q_association_house_plauen_md || q_awm_muenster_circular_office_md || q_bedzed_london_hackbridge_md
Kennwert,source_resolution_status,258,258,100.0,0,str:258,2,0,0,provenance_key,needs_source_url_review || trusted_incident_relationship_source_urls
Kennwert,source_scope,258,258,100.0,0,str:258,3,0,0,core; provenance_key,r4_reuse_share || r4_co2_saving || r4_cost
Kennwert,source_trace_migrated_at,258,258,100.0,0,str:258,2,0,0,provenance_key,2026-05-23T10:57:26.711857+00:00 || 2026-05-23T10:47:30.445168+00:00
Kennwert,source_trace_migration,258,258,100.0,0,str:258,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Kennwert,source_urls,52,258,20.16,206,list[str]:52,32,0,0,provenance_key,"[""https://www.nationalestaalprijs.nl/project/biopartner-5""] || [""https://www.construction21.org/france/case-studies/h/pavillon-de-sanitaires-du-chiro-d-itterbeek.html""] || [""https://www.ekopolis.fr/operations-batiment/la-ferme-du-rail""] || [""https://www.construction21.org/france/case-studies/h/la-grande-halle-de-colombelles.html""] || [""https://albert-and-co.fr/2023/05/28/centre-culturel-grande-halle-caen""]"
Kennwert,source_urls_updated_at,258,258,100.0,0,str:258,1,0,0,provenance_key,2026-05-22
Kennwert,strict_candidate_url_array_cleanup,88,258,34.11,170,str:88,1,0,0,provenance_key,mig_strict_candidate_url_array_cleanup_2026_05_23
Kennwert,strict_candidate_url_array_cleanup_at,88,258,34.11,170,str:88,1,0,0,provenance_key,2026-05-23T11:08:50.487332+00:00
Kennwert,strict_invalid_url_cleanup,52,258,20.16,206,str:52,1,0,0,provenance_key,mig_strict_invalid_url_cleanup_2026_05_23
Kennwert,strict_invalid_url_cleanup_at,52,258,20.16,206,str:52,1,0,0,provenance_key,2026-05-23T11:07:10.738119+00:00
Kennwert,strict_source_url_cleanup,216,258,83.72,42,str:216,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
Kennwert,strict_source_url_cleanup_at,216,258,83.72,42,str:216,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
Kennwert,wert,154,258,59.69,104,float:154,105,0,0,,97.0 || 50.0 || 2.5 || 7.0 || 13.32
Kennwert,wert_max,3,258,1.16,255,float:3,3,0,0,,40.0 || 6.0 || 792.0
Kennwert,wert_min,3,258,1.16,255,float:3,3,0,0,,30.0 || 5.0 || 458.0
Kennwert,wert_text,258,258,100.0,0,str:258,141,0,0,,97 || 50 || ca. 50 || unbekannt || 2.5
LCAModule,en15978_code,5,5,100.0,0,str:5,5,0,0,,A1_A3 || A4_A5 || B || C1_C4 || D
LCAModule,evidence_basis,5,5,100.0,0,str:5,1,0,0,provenance_key,controlled_vocab
LCAModule,evidence_confidence,5,5,100.0,0,str:5,1,0,0,provenance_key,belegt
LCAModule,evidence_origin,5,5,100.0,0,str:5,1,0,0,provenance_key,source_curated
LCAModule,evidence_source_id,5,5,100.0,0,str:5,1,0,0,provenance_key,q_en_15978_lifecycle_modules
LCAModule,id,5,5,100.0,0,str:5,5,0,0,core,lz_a1_a3 || lz_a4_a5 || lz_b || lz_c || lz_d
LCAModule,migration_origin,5,5,100.0,0,str:5,1,0,0,,mig_r2_b_restore_lca_module | mig_qext_b_source_urls
LCAModule,name,5,5,100.0,0,str:5,5,0,0,core,A1-A3 Produkt || A4-A5 Errichtung || B1-B7 Nutzung || C1-C4 End-of-Life || D Beyond (Reuse)
LCAModule,scope_note,5,5,100.0,0,str:5,5,0,0,core,"Module A1-A3 per EN 15978: raw-material extraction, transport, manufacturing || Module A4-A5 per EN 15978: transport to site, construction-installation stage || Module B1-B7 per EN 15978: use stage incl. maintenance, repair, operational energy || Module C1-C4 per EN 15978: deconstruction, transport, waste processing, disposal || Module D per EN 15978: benefits beyond system boundary - reuse credit"
LCAModule,source_scope,5,5,100.0,0,str:5,1,0,0,core; provenance_key,r2_b_lca_restore
LCAModule,source_urls_updated_at,5,5,100.0,0,str:5,1,0,0,provenance_key,2026-05-22
Land,actor_registry_loader_seen,10,16,62.5,6,str:10,1,0,0,,agent10
Land,aliases,2,16,12.5,14,list[str]:2,2,0,0,core,"[""Vereinigtes Koenigreich"",""United Kingdom""] || [""Daenemark""]"
Land,asbest_neshap_year,1,16,6.25,15,int:1,1,0,0,,1973
Land,asbest_note,1,16,6.25,15,str:1,1,0,0,,No federal ban; NESHAP demolition/renovation inspection rules apply from 1973
Land,asbest_verbot_jahr,11,16,68.75,5,int:11,10,0,0,,1993 || 2000 || 1998 || 1994 || 1997
Land,country_iso,7,16,43.75,9,str:7,7,0,0,,DE || GB || BE || NL || CH
Land,country_iso2,16,16,100.0,0,str:16,16,0,0,,DE || US || GB || BE || NL
Land,id,16,16,100.0,0,str:16,16,0,0,core,land_deutschland || land_usa || land_vereinigtes_koenigreich || land_belgien || land_niederlande
Land,kmf_grenzwert_jahr,1,16,6.25,15,int:1,1,0,0,,1996
Land,name,16,16,100.0,0,str:16,16,0,0,core,Deutschland || USA || Vereinigtes Königreich || Belgien || Niederlande
Land,pcb_verbot_jahr,12,16,75.0,4,int:12,8,0,0,,1989 || 1979 || 1986 || 1985 || 1987
Land,source_scope,16,16,100.0,0,str:16,3,0,0,core; provenance_key,actor_registry || case_markdown || controlled_vocab_seed
Layer,brand_position,6,6,100.0,0,int:6,6,0,0,,1 || 2 || 3 || 4 || 5
Layer,evidence_basis,6,6,100.0,0,str:6,1,0,0,provenance_key,controlled_vocab
Layer,evidence_confidence,6,6,100.0,0,str:6,1,0,0,provenance_key,belegt
Layer,evidence_origin,6,6,100.0,0,str:6,1,0,0,provenance_key,source_curated
Layer,evidence_source_id,6,6,100.0,0,str:6,1,0,0,provenance_key,q_brand_how_buildings_learn
Layer,id,6,6,100.0,0,str:6,6,0,0,core,layer_site || layer_structure || layer_skin || layer_services || layer_space_plan
Layer,migration_origin,6,6,100.0,0,str:6,1,0,0,,mig_r2_a_restore_layer | mig_qext_b_source_urls
Layer,name,6,6,100.0,0,str:6,6,0,0,core,Site || Structure || Skin || Services || Space Plan
Layer,source_scope,6,6,100.0,0,str:6,1,0,0,core; provenance_key,r2_a_layer_restore
Layer,source_urls_updated_at,6,6,100.0,0,str:6,1,0,0,provenance_key,2026-05-22
Leistungsanforderung,aliases,1,46,2.17,45,list[str]:1,1,0,0,core,"[""Brandschutzanforderung""]"
Leistungsanforderung,archive_mentioned_in_corpus,1,46,2.17,45,bool:1,1,0,0,,true
Leistungsanforderung,archive_mentions,1,46,2.17,45,list[str]:1,1,0,0,,"[""CRCLR_House_Impact_Hub_Berlin.md""]"
Leistungsanforderung,candidate_source_count,41,46,89.13,5,int:41,1,0,0,provenance_key,8
Leistungsanforderung,candidate_source_status,41,46,89.13,5,str:41,1,0,0,provenance_key,needs_fact_url_review
Leistungsanforderung,candidate_source_urls,41,46,89.13,5,list[str]:41,1,0,0,provenance_key,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
Leistungsanforderung,classified_at,3,46,6.52,43,str:3,1,0,0,known_legacy_review,2026-05-15
Leistungsanforderung,created_by,34,46,73.91,12,str:34,1,0,0,,agent10_phase4b_2
Leistungsanforderung,id,46,46,100.0,0,str:46,46,0,0,core,la_korrosionsschutz || la_arbeitsschutz || la_oberflaechenqualitaet || la_brandverhalten || la_masshaltigkeit
Leistungsanforderung,last_seen_by,41,46,89.13,5,str:41,1,0,0,,agent10_phase4b_2
Leistungsanforderung,migration_origin,46,46,100.0,0,str:46,2,0,0,,mig_qext_b_source_urls | mig_qext_c_primary_source_url || mig_qext_b_source_urls
Leistungsanforderung,name,46,46,100.0,0,str:46,46,0,0,core,la_korrosionsschutz || la_arbeitsschutz || la_oberflaechenqualitaet || la_brandverhalten || la_masshaltigkeit
Leistungsanforderung,not_yet_referenced_in_corpus,2,46,4.35,44,bool:2,1,0,0,known_legacy_review,true
Leistungsanforderung,review_status,46,46,100.0,0,str:46,1,0,0,,needs_source_url_review
Leistungsanforderung,scope,2,46,4.35,44,str:2,2,0,0,known_legacy_review,national_DE || european
Leistungsanforderung,source_resolution_status,46,46,100.0,0,str:46,1,0,0,provenance_key,needs_source_url_review
Leistungsanforderung,source_scope,46,46,100.0,0,str:46,2,0,0,core; provenance_key,research_file || controlled_vocab_seed
Leistungsanforderung,source_urls_updated_at,46,46,100.0,0,str:46,1,0,0,provenance_key,2026-05-22
Leistungsanforderung,strict_source_url_cleanup,46,46,100.0,0,str:46,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
Leistungsanforderung,strict_source_url_cleanup_at,46,46,100.0,0,str:46,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
Leistungsanforderung,topic,2,46,4.35,44,str:2,1,0,0,known_legacy_review,fire_resistance_class
Logistik,id,10,10,100.0,0,str:10,10,0,0,core,log_bauteiltracking || log_just_in_time || log_lagerflaeche || log_lagerung || log_lokale_wiederverwendung
Logistik,migration_origin,10,10,100.0,0,str:10,1,0,0,,mig_qext_b_source_urls
Logistik,name,10,10,100.0,0,str:10,10,0,0,core,Bauteiltracking || Just_in_Time || Lagerflaeche || Lagerung || Lokale_Wiederverwendung
Logistik,source_scope,10,10,100.0,0,str:10,1,0,0,core; provenance_key,controlled_vocab_seed
Logistik,source_urls_updated_at,10,10,100.0,0,str:10,1,0,0,provenance_key,2026-05-22
Marktmodell,id,11,11,100.0,0,str:11,11,0,0,core,mm_forschungsprojekt_zuteilung || mm_intra_konzern || mm_take_back_service || mm_unbekannt || mm_kauf_neu
Marktmodell,migration_origin,11,11,100.0,0,str:11,1,0,0,,mig_qext_b_source_urls
Marktmodell,name,11,11,100.0,0,str:11,11,0,0,core,Forschungs-Zuteilung || Intra-Konzern || Take-Back || Unbekannt || Kauf neu-äquiv.
Marktmodell,name_full,10,11,90.91,1,str:10,10,0,0,core,Forschungsprojekt-Zuteilung || Intra-Konzern-Transfer || Take-Back Service-Modell || Marktmodell unbekannt || Kauf als Bauprodukt (Neuware-äquivalent)
Marktmodell,scope_note,11,11,100.0,0,str:11,11,0,0,core,"Allocation via research project (UMAR, ReCreate pilots, etc.). || Material transferred within the same legal entity / corporate group; no third-party transaction. || Provider continues to own and reclaims at end-of-use (extended-responsibility service). || Source does not document the commercial structure. || Sale as if a new construction product; full CPR/CE conformity expected."
