kind,type,subject,object,url,http_status,match_kind,match_score,evidence_status,is_homepage,quote,eid,checked_at
rel,VERBUNDEN_MIT_AKTEUR,Rotor,Opalis,https://rotordb.org/en,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,lates={}; rotor - brussels | rotor skip to main content group 23 created with sketch. navigation principale pr,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884931,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Rotor,Michaël Ghyoot,https://rotordb.org/en/projects/zinneke-feder-masui4ever,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,ui4ever | rotor skip to main content group 23 created with sketch. navigation principale projects design assis,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255427,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Rotor,Lionel Billiet,https://rotordb.org/en/projects/careno-becircular,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,ircular | rotor skip to main content group 23 created with sketch. navigation principale projects design assis,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372940675,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Rotor,Lionel Devlieger,https://rotordb.org/en/projects/reuse-multi-project,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,project | rotor skip to main content group 23 created with sketch. navigation principale projects design assis,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186625923,2026-06-07T18:25:18Z
rel,NUTZT_BAUWERK,RotorDC,Gén. de Banque BXL,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,200,STRONG,0.80,CLICKABLE_VERIFIED,False,230 tonnes salvaged kick-started rotordc in 2014,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152984176769636740,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,RotorDC,Glas,https://rotordc.com/,200,STRONG,0.71,CLICKABLE_VERIFIED,True,Homepage highlights large glass windows from CBR building.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210422148,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,RotorDC,Holz,https://rotordc.com/,200,NONE,0.30,HOMEPAGE_ONLY,True,Homepage highlights parquet; about page mentions reprocessing high-quality urban wood.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769366404,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,RotorDC,Keramik,https://rotordc.com/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,"Cement, Zellige, glazed ceramic!",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955681156,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,RotorDC,Naturstein,https://rotordc.com/shop,200,WEAK,0.50,LIKELY_REVIEW,False,Shop/architectural salvage scope includes stone/natural-stone products; product page spot-check needed.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396736900,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,RotorDC,Stahl,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Both designers are renowned for their meticulous craftsmanship and their distinctive use of high-quality, timeless materials such as solid wood, stone and steel",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107396,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,RotorDC,Ausbau,https://rotordc.com/,200,STRONG,0.83,CLICKABLE_VERIFIED,True,"Doors & hardware, furniture, building hardware and finishing materials map to Ausbau.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070888836,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,RotorDC,Boden,https://rotordc.com/,200,STRONG,0.80,CLICKABLE_VERIFIED,True,Tiles and parquet map to floor components.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629833092,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,RotorDC,Technik,https://rotordc.com/,200,WEAK,0.54,HOMEPAGE_ONLY,True,Homepage highlights bathroom accessories and sinks; about page includes repair/transformation of lighting equipment.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257203588,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,RotorDC,Tuer,https://rotordc.com/,200,WEAK,0.45,HOMEPAGE_ONLY,True,Homepage highlights final batch of doors & hardware; shop filter includes door rotation.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816147844,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Außentüren,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837509,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Fassadenziegel (Chiro),https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837510,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Bodenfliesen,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837511,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Leuchten,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837512,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Dachziegel (Chiro),https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837513,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Sanitärobjekte (Chiro),https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837514,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Stahl-U-Profile als…,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837515,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Surplus-Betonblöcke,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837517,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Surplus-Holzrahmen,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837519,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Wandfliesen,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837520,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Holzfenster,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,STRONG,0.80,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (chiro),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837521,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Blaustein-Fassadenblöcke…,https://rotordb.org/en/news/reuse-blue-limestone-multi,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (multi),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837673,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Granit- und Natursteinpl…,https://rotordb.org/en/news/reuse-blue-limestone-multi,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (multi),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837674,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Wieder eingebaute…,https://rotordb.org/en/news/reuse-blue-limestone-multi,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (RotorDC); project/component (multi),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837675,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,OXY Centre Monnaie,https://rotordb.org/en/news/works-oxy-well-underway,200,STRONG,0.67,CLICKABLE_VERIFIED,False,RotorDC reconverts OXY aluminium profiles to lighting,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524523064,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,RotorDC,Multi Brussels,https://rotordb.org/en/projects/multi-de-brouckere-tower,200,STRONG,0.75,CLICKABLE_VERIFIED,False,Rotor DC salvaged 66 tonnes granite from Generale de Banque,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490294148,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,RotorDC,Whitewood,https://rotordb.org/en/projects/oxy-centre-monnaie,200,STRONG,0.83,CLICKABLE_VERIFIED,False,Whitewood commissioner on OXY Centre Monnaie deconstruction project,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338748307,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,RotorDC,Rotor,https://www.rotordb.org/en/projects/rotor-dc-reuse-made-easy,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Rotor offices located literally above RotorDC stocks,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199684,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,RotorDC,Lionel Billiet,https://rotordb.org/en/projects/careno-becircular,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"spin-off rotordc's website. design : ekta / website : bien a vous {""path"":{""baseurl"":""\/"",""pathprefix"":""en\/""",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570180,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,RotorDC,Sébastien Paulet,https://rotordb.org/en/projects/careno-becircular,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"spin-off rotordc's website. design : ekta / website : bien a vous {""path"":{""baseurl"":""\/"",""pathprefix"":""en\/""",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255428,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Opalis,PREUSE,https://opalis.eu/en/about,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Opalis maintained by Rotor and Bellastock as part of Interreg PREUSE 2024-2027,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676608901,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Opalis,Holz,https://opalis.eu/en/documentation,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,General contractors Interior finishers Wood workers Roofers Demolishers and dismantlers Infrastructure companies Insurance for reused building materials A selec,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955681157,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Opalis,RotorDC,https://opalis.eu/en/dealers/rotor-deconstruction,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Rotor Deconstruction listed dealer since 2016,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:49,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Fabio Gramazio,Gramazio Kohler Research,https://gramaziokohler.arch.ethz.ch/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,"tragende: fabio gramazio. workshop 22.06.2026-26.06.2026 taller ""robotica aplicada"" building & architecture in",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514438,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Uwe Seiler,ZRS Ingenieure,https://www.zrs.berlin/en/contact/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,ZRS Ingenieure GmbH Geschäftsführer: Dr.-Ing. Christof Ziegert | Dipl. -Ing. Uwe Seiler,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:94,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,materialnomaden,Andrea Kessler,https://morgenbau.at/34-bauteile-ernten-statt-entsorgen,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"enbau__34_materialnomaden.jpg"",""keywords"":[""klima"",""nachhaltigesbauen""],""articlesection"":[""grunraum"",""osterrei",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884971,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,materialnomaden,Peter Kneidinger,https://morgenbau.at/34-bauteile-ernten-statt-entsorgen,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"enbau__34_materialnomaden.jpg"",""keywords"":[""klima"",""nachhaltigesbauen""],""articlesection"":[""grunraum"",""osterrei",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570219,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,materialnomaden,re:store / HarvestMAP Vienna,https://www.restore.or.at/impressum,200,STRONG,0.90,CLICKABLE_VERIFIED,False,Medieninhaber und Herausgeber: materialnomaden GmbH ... Impressum re:store : HarvestMAP eG – Genossenschaft zur Vermittlung von re:use Bauteilen,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338782321,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Concular,Ausbau,https://concular.de/urban-mining/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Kreislaufgerechte Büroausstattung Komplettservice Ausbau-Einbau-Reporting 5 Jahre Hersteller-Garantie Über 1.000 erfolgreiche Projekte und Millionen Materialien,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070888877,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Concular,Boden,https://concular.de/urban-mining/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Statt Ressourcen zu entsorgen, werden Bauteile wie Stahl, Holz, Fenster oder Böden erfasst, bewertet und wiederverwendet – für ein zirkuläres, ressourcenschonen",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443518381,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Concular,Decke,https://concular.de/urban-mining/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Zu den gefragtesten Materialien im Urban Mining zählen Türen und Zargen, Fenster und Glaselemente, Bodenbeläge (Parkett, Naturstein, Teppich), Stahlträger und M",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257203629,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Concular,Fenster,https://concular.de/urban-mining/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Konkret bedeutet Urban Mining im Bauwesen: Türen, Fenster, Bodenbeläge, Stahlträger, Fassadenelemente oder Dämmstoffe werden vor dem Rückbau digital erfasst, au",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629833133,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Concular,Restado,https://restado.de/hilfe/impressum/,200,STRONG,0.62,CLICKABLE_VERIFIED,False,restado ist eine Marke der Concular GmbH | founders extended restado into Concular circular construction ecosystem,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919894077152433295,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Concular,Dominik Campanella,https://www.circularbuildingscoalition.org/blueprint-projects/concular,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"projects concular concular, the leading company for circular construction in germany, is on a mission to tran",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199725,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Concular,Rebekka Steinlein,https://heinze.podigee.io/147-new-episode,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"teinlein, concular: hands on – materialkreislaufe praktisch und digital gestalten - architekturfunk - podcast",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570221,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Concular,Holz,https://concular.de/urban-mining/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Statt Ressourcen zu entsorgen, werden Bauteile wie Stahl, Holz, Fenster oder Böden erfasst, bewertet und wiederverwendet – für ein zirkuläres, ressourcenschonen",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396736941,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Concular,Naturstein,https://concular.de/urban-mining/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Jetzt anfragen Urban Mining – Erfolgsgeschichten Erfolgsgeschichten Re-use Naturstein Travertin aus dem Bestand – MOMENI Group mit David Chipperfield Architects,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107437,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Cable trays as shelves…,https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular+cable); project/component (cable),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837456,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Wood for fixed built-ins,https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-,200,WEAK,0.50,LIKELY_REVIEW,False,Actor/page match (Concular+wood); project/component (wood),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837459,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Fixed wall cladding…,https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular+fixed); project/component (fixed),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837460,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Vorhangfassadenelemente,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular); project/component (crclr),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837534,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Holzgalerie (Crclr),https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular); project/component (crclr),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837535,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Sanitärobjekte (Crclr),https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular); project/component (crclr),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837536,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Holz-Alu-Fenster,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular); project/component (crclr),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837537,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Stahlpfetten,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular); project/component (crclr),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837538,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Concular,Stahlfachwerktraeger…,https://circularmaterialsystems.com/en/case/impact-hub-berlin-crclr-house/,200,STRONG,0.60,CLICKABLE_VERIFIED,False,Actor/page match (Concular); project/component (crclr),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837539,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,BauKarussell,Holz,https://www.baukarussell.at/projekte,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Gemeinsam mit Schindel & Holz wurden fünf Gebäud […] Weiterlesen Zweiphasiger Rückbau am Grazer Hornig Areal Foto © BauKarussell Im Auftrag der Österreichischen,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769366447,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,BauKarussell,MedUni Paternoster,https://www.medunicampus-mariannengasse.at/ueber-uns/news/aus-alt-wird-neu-big-meduni-wien-und-baukarussell-nutzen-grosses-re-use-potential-beim-meduni-campus-mariannengasse/,200,WEAK,0.40,LIKELY_REVIEW,False,Actor/page match (BauKarussell+meduni); project/component (meduni+meduni),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162029858931349935,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,BauKarussell,MedUni Türen→Wand,https://www.medunicampus-mariannengasse.at/ueber-uns/news/aus-alt-wird-neu-big-meduni-wien-und-baukarussell-nutzen-grosses-re-use-potential-beim-meduni-campus-mariannengasse/,200,WEAK,0.40,LIKELY_REVIEW,False,Actor/page match (BauKarussell+meduni); project/component (meduni+meduni),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159778059117664687,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,BauKarussell,Re-Use Austria,https://www.baukarussell.at/projekte,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"s:\/\/www.baukarussell.at\/projekte\/#breadcrumblist"",""itemlistelement"":[{""@type"":""listitem"",""@id"":""https:\/\/",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255471,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Mobius Réemploi,Noé Basch,https://www.polytechnique-insights.com/en/braincamps/industry/how-to-reduce-the-carbon-footprint-of-the-construction-industry/towards-a-circular-economy-in-the-construction-sector/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"ounder of mobius reemploi key takeaways the company, mobius reemploi, is proposing a way to integrating reused",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199730,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Andrea Kessler,re:store / HarvestMAP Vienna,https://www.restore.or.at/impressum,200,STRONG,0.92,CLICKABLE_VERIFIED,False,Gewerberechtliche Geschäftsführung: Mag. Andrea Kessler; Impressum re:store : HarvestMAP eG – Genossenschaft zur Vermittlung von re:use Bauteilen,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919894077152467569,2026-06-07T18:25:18Z
