"entity","id","title","target","target_index"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__005__CO_e_Einsparung","CO₂e-Einsparung - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__005__CO_e_Einsparung","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__005__CO_e_Einsparung\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__006__CO_e_Einsparung","CO₂e-Einsparung - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__006__CO_e_Einsparung","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__006__CO_e_Einsparung\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__007__verpasste_zus_tzliche_Einsparung","verpasste zusätzliche Einsparung - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__007__verpasste_zus_tzliche_Einsparung","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__007__verpasste_zus_tzliche_Einsparung\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__008__H_he","Höhe - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__008__H_he","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__008__H_he\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__009__Umfang","Umfang - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__009__Umfang","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__009__Umfang\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__010__L_nge_Artwork","Länge Artwork - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__010__L_nge_Artwork","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__010__L_nge_Artwork\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__011__Substation_capacity","Substation capacity - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__011__Substation_capacity","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__011__Substation_capacity\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__012__Stahlbauzeit","Stahlbauzeit - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__012__Stahlbauzeit","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__012__Stahlbauzeit\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__013__Kostenwirkung","Kostenwirkung - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__013__Kostenwirkung","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__013__Kostenwirkung\index.md"
"datenpunkt","Brent_Cross_Town_Primary_Substation_London__014__Terminwirkung","Terminwirkung - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/Brent_Cross_Town_Primary_Substation_London__014__Terminwirkung","_graph\datenpunkt\Brent_Cross_Town_Primary_Substation_London__014__Terminwirkung\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership","Brent Cross South Limited Partnership - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__001__Brent_Cross_South_Limited_Partnership\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__002__Related_Argent","Related Argent - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__002__Related_Argent","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__002__Related_Argent\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet","London Borough of Barnet - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__003__London_Borough_of_Barnet\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__004__IF_DO","IF_DO - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__004__IF_DO","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__004__IF_DO\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__005__Arup","Arup - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__005__Arup","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__005__Arup\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood","Whitby Wood - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__006__Whitby_Wood\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group","Bourne Special Projects / Bourne Group - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__007__Bourne_Special_Projects_Bourne_Group\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group","Galldris / Galldris Group - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__008__Galldris_Galldris_Group\index.md"
"akteur_beteiligung","Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes","Cleveland Steel and Tubes - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes","_graph\akteur_beteiligung\Brent_Cross_Town_Primary_Substation_London__009__Cleveland_Steel_and_Tubes\index.md"
"reuse_kette","Brent_Cross_Town_Primary_Substation_London","Reuse-Kette - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_kette/Brent_Cross_Town_Primary_Substation_London","_graph\reuse_kette\Brent_Cross_Town_Primary_Substation_London\index.md"
"reuse_kettenstation","Brent_Cross_Town_Primary_Substation_London__Donor","Donor - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_kettenstation/Brent_Cross_Town_Primary_Substation_London__Donor","_graph\reuse_kettenstation\Brent_Cross_Town_Primary_Substation_London__Donor\index.md"
"reuse_kettenstation","Brent_Cross_Town_Primary_Substation_London__Receiver","Receiver - Brent Cross Town Primary Substation, London — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_kettenstation/Brent_Cross_Town_Primary_Substation_London__Receiver","_graph\reuse_kettenstation\Brent_Cross_Town_Primary_Substation_London__Receiver\index.md"
"fallstudie","Brighton_Waste_House_Brighton","Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","fallstudie/Brighton_Waste_House_Brighton","_graph\fallstudie\Brighton_Waste_House_Brighton\index.md"
"projekt","Brighton_Waste_House_Brighton","Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","projekt/Brighton_Waste_House_Brighton","_graph\projekt\Brighton_Waste_House_Brighton\index.md"
"bauobjekt","Brighton_Waste_House_Brighton","Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","bauobjekt/Brighton_Waste_House_Brighton","_graph\bauobjekt\Brighton_Waste_House_Brighton\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__001__Betonbl_cke","Betonblöcke - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__001__Betonbl_cke","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__001__Betonbl_cke\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__002__Holz_off_cut_timber","Holz / off-cut timber - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__002__Holz_off_cut_timber","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__002__Holz_off_cut_timber\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","Sperrholz / ply sheets - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__003__Sperrholz_ply_sheets\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__004__Teppichfliesen","Teppichfliesen - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__004__Teppichfliesen","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__004__Teppichfliesen\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__005__Vinylbanner","Vinylbanner - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__005__Vinylbanner","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__005__Vinylbanner\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__006__Zahnb_rsten","Zahnbürsten - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__006__Zahnb_rsten","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__006__Zahnb_rsten\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__007__Denim_jeans","Denim jeans - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__007__Denim_jeans","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__007__Denim_jeans\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","Videokassetten / DVD cases / Floppy Discs - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__008__Videokassetten_DVD_cases_Floppy_Discs\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__009__Fahrradschl_uche","Fahrradschläuche - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__009__Fahrradschl_uche","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__009__Fahrradschl_uche\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","Kaffeesatz-Arbeitsplatte - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__010__Kaffeesatz_Arbeitsplatte\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","Duvets / Bettdecken - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__011__Duvets_Bettdecken","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__011__Duvets_Bettdecken\index.md"
"reuse_einsatz","Brighton_Waste_House_Brighton__012__Austernschalen_Wandfliesen","Austernschalen-Wandfliesen - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","reuse_einsatz/Brighton_Waste_House_Brighton__012__Austernschalen_Wandfliesen","_graph\reuse_einsatz\Brighton_Waste_House_Brighton__012__Austernschalen_Wandfliesen\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__001__Abfall_berschussmaterial","Abfall-/Überschussmaterial - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__001__Abfall_berschussmaterial","_graph\datenpunkt\Brighton_Waste_House_Brighton__001__Abfall_berschussmaterial\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__002__Alternative_Angabe","Alternative Angabe - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__002__Alternative_Angabe","_graph\datenpunkt\Brighton_Waste_House_Brighton__002__Alternative_Angabe\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__003__Er_ffnung","Eröffnung - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__003__Er_ffnung","_graph\datenpunkt\Brighton_Waste_House_Brighton__003__Er_ffnung\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__004__Bauzeit","Bauzeit - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__004__Bauzeit","_graph\datenpunkt\Brighton_Waste_House_Brighton__004__Bauzeit\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__005__Zahnb_rsten","Zahnbürsten - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__005__Zahnb_rsten","_graph\datenpunkt\Brighton_Waste_House_Brighton__005__Zahnb_rsten\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__006__Denim","Denim - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__006__Denim","_graph\datenpunkt\Brighton_Waste_House_Brighton__006__Denim\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__007__Videokassetten","Videokassetten - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__007__Videokassetten","_graph\datenpunkt\Brighton_Waste_House_Brighton__007__Videokassetten\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__008__Teppichfliesen","Teppichfliesen - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__008__Teppichfliesen","_graph\datenpunkt\Brighton_Waste_House_Brighton__008__Teppichfliesen\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__009__DVD_cases","DVD cases - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__009__DVD_cases","_graph\datenpunkt\Brighton_Waste_House_Brighton__009__DVD_cases\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__010__Floppy_Discs","Floppy Discs - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__010__Floppy_Discs","_graph\datenpunkt\Brighton_Waste_House_Brighton__010__Floppy_Discs\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__011__Beteiligte_junge_Menschen","Beteiligte junge Menschen - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__011__Beteiligte_junge_Menschen","_graph\datenpunkt\Brighton_Waste_House_Brighton__011__Beteiligte_junge_Menschen\index.md"
"datenpunkt","Brighton_Waste_House_Brighton__012__EPC","EPC - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","datenpunkt/Brighton_Waste_House_Brighton__012__EPC","_graph\datenpunkt\Brighton_Waste_House_Brighton__012__EPC\index.md"
"akteur_beteiligung","Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr","Duncan Baker-Brown, Cat Fletcher/Freegle, Mears Group, Greater Brighton Metropolitan College, Studierende - Brighton Waste House / Wild House, Brighton — Fallstudie Bauteil- und Materialwiederverwendung","akteur_beteiligung/Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr","_graph\akteur_beteiligung\Brighton_Waste_House_Brighton__001__Duncan_Baker_Brown_Cat_Fletcher_Freegle_Mears_Gr\index.md"
"fallstudie","Broethen_Twin_House_Hoyerswerda","Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","fallstudie/Broethen_Twin_House_Hoyerswerda","_graph\fallstudie\Broethen_Twin_House_Hoyerswerda\index.md"
"projekt","Broethen_Twin_House_Hoyerswerda","Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","projekt/Broethen_Twin_House_Hoyerswerda","_graph\projekt\Broethen_Twin_House_Hoyerswerda\index.md"
"bauobjekt","Broethen_Twin_House_Hoyerswerda","Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","bauobjekt/Broethen_Twin_House_Hoyerswerda","_graph\bauobjekt\Broethen_Twin_House_Hoyerswerda\index.md"
"reuse_einsatz","Broethen_Twin_House_Hoyerswerda__001__Wandplatten","Wandplatten - Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","reuse_einsatz/Broethen_Twin_House_Hoyerswerda__001__Wandplatten","_graph\reuse_einsatz\Broethen_Twin_House_Hoyerswerda__001__Wandplatten\index.md"
"reuse_einsatz","Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","Deckenplatten - Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","reuse_einsatz/Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","_graph\reuse_einsatz\Broethen_Twin_House_Hoyerswerda__002__Deckenplatten\index.md"
"reuse_einsatz","Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","Fassaden-/Außenwandanteile - Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen","reuse_einsatz/Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile","_graph\reuse_einsatz\Broethen_Twin_House_Hoyerswerda__003__Fassaden_Au_enwandanteile\index.md"
